Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brooks Baldwin","CHW",103.121,385.04,352.295,82.136,52.854,15.9545,1.33109,11.9964,41.8417,40.1236,24.7476,0.854219,93.4036,2.07489,2.64025,3.28217,5.27353,7.30186,2.04548,0.233145,0.0642729,0.242582,0.264954,0.285413,0.388146,0.291894,0.673558,0.155,4.66395,0.281081,,0.102353,38.8802,-6.61523,85.3616,0.102353,0,-6.5407659485936165,-2.6735074520111084,0.413156,439.42999267578125,,,,,,,360.8,3.502912621,360.8,3.502912621,,,,,,,,,,,,,,,,,,,"Brooks Baldwin","31394",681460
"Jimmy Crooks","STL",29.099,105.512,95.558,22.8381,15.6944,4.611,0.347945,2.18485,10.7165,10.749,7.46085,0.275815,26.188,1.4262,0.661175,0.405729,2.09431,0.412218,0.151795,0.238998,0.0707109,0.2482,0.284895,0.301839,0.363126,0.292115,0.664965,0.124128,3.19682,0.304413,,-0.140177,10.6732,-1.79381,87.8416,-0.140177,-0.12,-1.6606312543153763,2.125293143093586,0.4067,559.489990234375,,,,,,,90.1,3.106896551,90.1,3.106896551,,,,,,,,,,,,,,,,,,,"Jimmy Crooks","31354",699625
"Brett Baty","NYM",111.361,425.704,385.738,89.3701,60.0046,15.1175,0.33167,13.9163,47.0221,47.9517,33.1742,0.678555,109.061,3.08139,2.22367,1.1431,8.95757,3.41464,1.24012,0.231686,0.0779278,0.256189,0.30418,0.296135,0.380828,0.296192,0.676963,0.149142,3.20868,0.284748,,-0.45592,44.4719,-5.82827,91.7875,-0.45592,0,-4.599508166313171,-5.624292850494385,0.403058,257.6600036621094,,,,,,,398.4,3.589189189,398.4,3.589189189,,,,,,,,,,,,,,,,,,,"Brett Baty","26123",683146
"Nathan Lukes","TOR",86.997,322.387,290.952,74.0142,53.6528,13.7175,0.932446,5.71154,35.34,30.3259,23.9891,1.08191,50.7474,2.28942,2.08306,3.07369,7.55673,3.01185,1.01518,0.254387,0.0744109,0.157411,0.472716,0.314089,0.366835,0.298916,0.680924,0.112448,3.91325,0.288714,,-0.333903,34.3916,-3.70086,91.0595,-0.333903,0,-3.7310139536857605,-3.443923234939575,0.401178,573.77001953125,,,,,,,307,3.528735632,307,3.528735632,,,,,,,,,,,,,,,,,,,"Nathan Lukes","18123",664770
"Mauricio Dubón","ATL",87.494,328.606,306.486,77.0142,57.4645,14.4047,1.35012,3.79488,32.5488,31.0379,15.8419,0.21807,41.961,1.78373,2.71902,1.77489,6.89862,2.39729,0.913582,0.251281,0.0482094,0.127694,0.377539,0.289568,0.344236,0.277709,0.633804,0.0929555,3.72938,0.277925,,-0.388951,29.3971,-9.4302,75.3539,-0.388951,0,-9.98777574300766,2.970475435256958,0.400605,479.79998779296875,,,,,,,264.1,3.035632183,264.1,3.035632183,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Mike Tauchman",,75.341,307.284,266.458,61.596,42.9822,11.8811,0.66127,6.07143,33.3642,28.9261,35.4716,0.217459,69.8821,2.91567,1.86937,0.568891,5.99093,2.34562,0.742439,0.231166,0.115436,0.227418,0.507593,0.325981,0.349075,0.302461,0.675056,0.117909,3.36689,0.288628,,-0.370657,33.6649,-2.64307,92.4831,-0.370657,0,-3.100647121667862,-3.488009452819824,0.389929,739.489990234375,,,,,,,293.1,3.908,293.1,3.908,,,,,,,,,,,,,,,,,,,"Mike Tauchman","15274",643565
"Luis Campusano","SDP",91.096,329.71,298.535,69.6574,47.8368,11.9437,0.514526,9.36233,33.9536,36.3274,25.3046,0.181815,68.0773,2.89192,2.53067,0.447453,7.13822,0.260174,0.0787915,0.23333,0.0767479,0.206476,0.371703,0.297191,0.370868,0.293287,0.668059,0.137537,2.19376,0.269624,,-0.480979,33.6659,-5.29188,90.2346,-0.480979,-1.06,-4.2970539927482605,-2.8758281469345093,0.388445,658.969970703125,,,,,,,302.1,3.319780219,302.1,3.319780219,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"Luis Matos","SFG",86.846,327.942,304.355,73.9884,48.0185,15.6124,0.723641,9.6339,36.2427,35.538,16.8191,0.581654,46.4938,3.04552,2.64028,1.08258,5.36384,5.4178,1.34637,0.2431,0.0512868,0.141775,0.361749,0.287136,0.394112,0.294594,0.681248,0.151013,4.40941,0.256528,,0.0878976,33.8336,-4.9153,89.7852,0.0878976,0,-3.882399708032608,-3.254810333251953,0.386076,563.8599853515625,,,,,,,323.2,3.714942528,323.2,3.714942528,,,,,,,,,,,,,,,,,,,"Luis Matos","26467",682641
"Angel Martínez","CLE",65.88,254.433,231.781,53.7247,36.344,11.0116,0.958424,5.41066,26.323,24.0548,15.8325,0.306673,54.4454,2.61531,2.02149,2.18299,4.07207,4.35465,1.31711,0.231791,0.0622265,0.213987,0.290796,0.286115,0.357602,0.281901,0.643717,0.125811,4.59626,0.277753,,-0.0281436,23.6275,-6.43573,79.9192,-0.0281436,0,-6.049949886277318,1.0662600994110107,0.386074,577.030029296875,,,,,,,216.8,3.284848484,216.8,3.284848484,,,,,,,,,,,,,,,,,,,"Angel Martinez","26540",682657
"Justyn-Henry Malloy","TBR",57.335,205.14,178.746,42.8102,28.6786,8.45953,0.353685,5.31839,22.7657,22.4474,22.4741,0.0950352,53.6791,2.32043,1.38919,0.210286,3.49006,1.29332,0.469113,0.239503,0.109555,0.261671,0.418675,0.329892,0.380049,0.314614,0.709941,0.140546,3.14654,0.309497,,-0.28583,24.4985,0.259588,100.387,-0.28583,0,-0.19222181290388107,-3.1425633430480957,0.381196,749,,,,,,,205.9,3.612280701,205.9,3.612280701,,,,,,,,,,,,,,,,,,,"Justyn-Henry Malloy","29606",669234
"Ben Williamson","SEA",77.459,299.633,275.796,65.6776,49.4527,12.1901,1.53169,2.50302,29.5433,24.0732,18.6386,0.513238,66.1975,2.74357,1.52553,0.929616,6.48497,5.48545,1.70878,0.238138,0.0622047,0.220929,0.28156,0.291459,0.320673,0.271438,0.612131,0.0825342,4.86803,0.30282,,-0.0669254,25.2796,-10.1244,78.0587,-0.0669254,0,-7.815565414726734,1.1953548192977905,0.377806,730.1099853515625,,,,,,,237.9,3.089610389,237.9,3.089610389,,,,,,,,,,,,,,,,,,,"Ben Williamson","33197",810938
"Adael Amador","COL",83.185,306.974,275.213,67.9183,47.6253,13.1601,0.922511,6.2104,36.1591,29.8832,25.4194,0.532109,51.8144,2.63323,1.98085,1.72783,6.22675,9.76073,3.23267,0.246785,0.0828062,0.168791,0.490585,0.314405,0.369004,0.301024,0.683409,0.122219,5.18711,0.281554,,0.132225,33.2727,-2.99861,78.1432,0.132225,0,-7.819890007376671,1.2837190628051758,0.376196,511.20001220703125,,,,,,,300.2,3.616867469,300.2,3.616867469,,,,,,,,,,,,,,,,,,,"Adael Amador","27962",691182
"Denzel Clarke","ATH",96.133,367.026,335.089,74.7979,49.0519,15.9825,1.86657,7.89692,42.9425,31.4558,24.1539,0.0488291,124.169,4.947,1.65883,1.17721,5.84294,10.4069,2.80661,0.223218,0.0658097,0.338311,0.194524,0.283994,0.352755,0.280428,0.636749,0.129537,6.04648,0.326853,,0.416401,33.6445,-9.72248,74.9009,0.416401,0,-10.441038757562637,1.4835339784622192,0.375992,394.79998779296875,,,,,,,315.6,3.2875,315.6,3.2875,,,,,,,,,,,,,,,,,,,"Denzel Clarke","29858",672016
"Nasim Nuñez","WSN",105.166,347.245,310.467,70.4984,54.3423,10.8917,1.07802,4.18631,38.201,22.123,28.8994,0.473705,82.1649,1.5498,2.16354,4.16567,5.87197,21.5435,4.85962,0.227072,0.0832249,0.236619,0.351725,0.29424,0.309551,0.270283,0.60379,0.0824781,6.19131,0.293055,,1.76196,28.9708,-12.0588,70.7576,1.76196,0,-10.272973656654358,2.3442351818084717,0.3708,398.8900146484375,,,,,,,278,2.647619047,278,2.647619047,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
"Edouard Julien","COL",46.932,179.195,155.573,38.0292,25.7688,7.55332,0.548096,4.15902,20.9381,18.6325,20.65,0.671392,51.5132,1.59514,0.938376,0.438658,3.44109,1.93643,0.662262,0.244447,0.115238,0.28747,0.400868,0.337187,0.380245,0.317286,0.717432,0.135799,3.9136,0.335884,,-0.196461,21.7888,0.615574,89.2834,-0.196461,0,-2.4724762439727783,0.10685789585113525,0.367941,723.8900146484375,,,,,,,193.3,4.112765957,193.3,4.112765957,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Javier Báez","DET",87.703,327.898,305.578,69.7853,48.3341,12.8259,0.610077,8.01525,32.6979,34.2431,12.2187,0.0652386,82.1809,4.29683,2.32826,0.492825,6.48742,4.93418,1.37313,0.228372,0.0372638,0.250629,0.148681,0.266015,0.353027,0.269801,0.619042,0.124655,4.35641,0.283727,,-0.00317184,27.2285,-11.5152,70.1489,-0.00317184,0,-11.539593613473698,3.843773603439331,0.367291,474.2300109863281,,,,,,,259.3,2.946590909,259.3,2.946590909,,,,,,,,,,,,,,,,,,,"Javier Baez","12979",595879
"Darell Hernaiz","ATH",54.181,206.19,188.091,47.6185,35.3315,9.3314,0.554699,2.4009,22.0754,17.4339,13.4647,0.250933,30.9521,1.39042,1.59232,1.65144,4.42091,4.00434,1.07785,0.253167,0.0653023,0.150114,0.435017,0.305437,0.34697,0.287687,0.652407,0.093803,4.48539,0.289244,,0.0298079,20.1161,-4.24685,79.9009,0.0298079,0,-4.854650659486651,1.2696735858917236,0.359296,661.030029296875,,,,,,,178.2,3.3,178.2,3.3,,,,,,,,,,,,,,,,,,,"Darell Hernaiz","26224",687231
"Andrew Knizner","SEA",38.644,135.829,122.485,25.6911,18.5896,4.57941,0.286098,2.2359,11.9807,11.9818,9.38368,0.0806281,29.0647,2.41872,0.798339,0.568751,2.7764,0.493434,0.149622,0.209748,0.0690845,0.21398,0.322854,0.277552,0.30657,0.261659,0.584122,0.0968222,2.90294,0.254994,,-0.162692,10.3812,-5.668,71.3222,-0.162692,0.59,-4.753728464245796,3.571790039539337,0.357385,999,,,,,,,89.9,2.305128205,89.9,2.305128205,,,,,,,,,,,,,,,,,,,"Andrew Knizner","19514",668800
"Travis Bazzana","CLE",51.667,211.914,187.408,40.1931,26.4202,8.20566,0.787279,4.78001,22.33,19.6984,20.2672,0.315148,59.529,2.40735,1.20694,0.624807,3.30422,2.86224,0.868355,0.214469,0.0956386,0.280911,0.340459,0.297543,0.343174,0.284906,0.640717,0.128705,4.51577,0.284887,,-0.105185,20.1961,-4.84316,81.9894,-0.105185,0,-4.603597559034824,0.7973302006721497,0.356812,999,,,,,,,181.8,3.496153846,181.8,3.496153846,,,,,,,,,,,,,,,,,,,"Travis Bazzana","sa3025129",683953
"Mark Vientos","NYM",107.243,434.533,397.116,93.709,58.0716,16.735,1.28044,17.6219,49.5725,55.5967,30.0159,0.725909,114.577,3.50219,3.49096,0.407464,8.00677,0.67783,0.255648,0.235974,0.0690762,0.263678,0.261971,0.293065,0.417687,0.306665,0.710752,0.181714,2.74892,0.283475,,-0.568979,49.089,-2.25442,98.9616,-0.568979,0,-1.1037684679031372,-9.876520156860352,0.355713,281.42999267578125,,,,,,,457.5,4.275700934,457.5,4.275700934,,,,,,,,,,,,,,,,,,,"Mark Vientos","22184",668901
"Jordan Lawlar","ARI",50.042,172.334,156.274,37.495,24.7043,7.99321,0.969892,3.82762,20.8658,17.4126,12.4652,0.405431,47.2838,2.00789,1.08376,0.503281,2.42655,6.23715,1.48561,0.239931,0.0723316,0.274373,0.263625,0.302437,0.376972,0.297101,0.679409,0.137041,6.2079,0.31688,,0.383088,18.1303,-2.23229,88.1246,0.383088,0,-2.042478322982788,-0.22713328897953033,0.354409,355.9100036621094,,,,,,,168.3,3.366,168.3,3.366,,,,,,,,,,,,,,,,,,,"Jordan Lawlar","29976",691783
"Matt Shaw","CHC",69.916,269.575,243.666,58.2968,38.776,10.7514,1.27487,7.4945,33.3397,28.1409,21.0652,0.33826,55.948,2.5201,1.78964,0.534082,4.23464,9.06493,2.55756,0.239249,0.0781423,0.207542,0.376514,0.304348,0.386108,0.301888,0.690457,0.14686,5.72217,0.279113,,0.356167,29.4082,-2.44418,94.1802,0.356167,0,-1.5032592415809631,-4.036074638366699,0.35088,211.91000366210938,,,,,,,264.9,3.784285714,264.9,3.784285714,,,,,,,,,,,,,,,,,,,"Matt Shaw","33322",807713
"Austin Wynns","ATH",43.392,152.861,139.549,31.2792,21.4016,5.29025,0.0740114,4.5134,15.3478,15.7904,9.28612,0.122113,42.4668,1.38741,0.882548,1.32159,2.8472,0.588249,0.174997,0.224145,0.0607488,0.277813,0.218668,0.27764,0.360144,0.279234,0.637783,0.135999,2.47208,0.286414,,-0.164958,13.8642,-4.19746,74.0784,-0.164958,-0.37,-4.835116997361183,2.978147864341736,0.348298,728.260009765625,,,,,,,127,2.953488372,127,2.953488372,,,,,,,,,,,,,,,,,,,"Austin Wynns","15271",642851
"J.C. Escarra","NYY",58.299,198.05,177.452,36.6484,24.9012,7.74872,0.46392,3.5346,18.4217,17.1638,16.0806,0.404624,36.6253,2.62078,1.37459,0.521921,3.61603,1.17585,0.400243,0.206526,0.0811944,0.184929,0.439056,0.280212,0.315177,0.265533,0.595389,0.108651,3.25332,0.238801,,-0.213915,15.7598,-7.64138,68.5881,-0.213915,2.36,-7.546243667602539,4.0950891971588135,0.344323,999,,,,,,,149.9,2.584482758,149.9,2.584482758,,,,,,,,,,,,,,,,,,,"J.C. Escarra","20084",641555
"Luke Maile",,40.446,134.138,118.072,24.8281,17.3585,4.53107,0.161223,2.77728,13.2551,12.0196,11.4793,0.0550784,38.5818,1.96579,0.772188,0.944653,2.36477,1.32954,0.438277,0.21028,0.0855786,0.287628,0.297533,0.289316,0.321953,0.273934,0.611269,0.111673,3.46317,0.284583,,-0.116567,11.5889,-4.26057,72.8868,-0.116567,-0.02,-4.415078341960907,3.100833158940077,0.330015,999,,,,,,,105.6,2.64,105.6,2.64,,,,,,,,,,,,,,,,,,,"Luke Maile","13355",571912
"Jose Iglesias",,48.446,180.857,164.713,42.6244,32.4633,8.05462,0.362269,1.74423,18.2862,16.3559,8.76944,0.116032,31.1054,2.60793,1.01245,0.942622,4.65093,2.0493,0.763066,0.25878,0.0484882,0.171989,0.281927,0.304918,0.343848,0.286601,0.648766,0.0850683,3.89024,0.307657,,-0.191285,17.4852,-3.88446,81.5884,-0.191285,0,-4.126900106668472,1.214888095855713,0.328318,999,,,,,,,154.8,3.225,154.8,3.225,,,,,,,,,,,,,,,,,,,"Jose Iglesias","10231",578428
"Jake Fraley","TBR",90.96,336.836,301.786,71.8523,49.1628,14.0982,1.0318,7.55944,38.8508,33.2914,29.2133,0.997904,70.3303,3.3571,2.01583,0.463779,5.14355,11.7534,3.38111,0.23809,0.0867285,0.208797,0.415373,0.310438,0.366791,0.298184,0.677229,0.128701,5.31022,0.284592,,0.433071,35.7329,-4.06692,89.0694,0.433071,0,-3.906381070613861,-4.496610164642334,0.326413,615.22998046875,,,,,,,333.1,3.66043956,333.1,3.66043956,,,,,,,,,,,,,,,,,,,"Jake Fraley","19260",641584
"Ezequiel Duran","TEX",77.451,279.914,260.584,60.8575,41.5269,13.4677,0.85156,5.01144,29.9648,24.7261,14.0892,0.351152,67.9578,2.83433,1.58367,0.822837,3.88337,8.2936,2.25441,0.233543,0.0503339,0.242781,0.207322,0.278694,0.349456,0.274845,0.62815,0.115913,5.41893,0.295172,,0.351947,24.3903,-8.68374,75.2797,0.351947,0,-7.803554981946945,1.3064156770706177,0.320959,665.4600219726562,,,,,,,231.6,3.007792207,231.6,3.007792207,,,,,,,,,,,,,,,,,,,"Ezequiel Duran","23733",677649
"Zach Cole","HOU",88.853,345.887,311.256,64.1858,37.3684,12.9637,2.33084,11.5229,42.0096,36.6369,27.7914,1.6651,137.391,4.63951,1.80332,0.396539,3.90429,7.44674,2.17832,0.206215,0.0803483,0.397214,0.20228,0.279651,0.373904,0.284419,0.653555,0.167688,6.22463,0.320831,,0.14749,32.8275,-8.04172,81.0449,0.14749,0,-7.579889729619026,-1.2159594297409058,0.318092,482.30999755859375,,,,,,,316,3.550561797,316,3.550561797,,,,,,,,,,,,,,,,,,,"Zach Cole","31583",805904
"Kristian Campbell","BOS",37.771,150.749,134.217,33.6214,23.8959,5.84798,0.418321,3.45919,17.2025,15.3816,13.3796,0.231644,39.4896,2.14514,0.798796,0.208088,3.35907,2.0283,0.640496,0.2505,0.0887542,0.261956,0.338813,0.326464,0.377623,0.311084,0.704087,0.127124,4.1951,0.327611,,-0.115347,17.5709,-0.241271,94.6417,-0.115347,0,-1.0673801377415657,-1.0390572547912598,0.315337,447.8900146484375,,,,,,,148,3.894736842,148,3.894736842,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Michael Conforto",,80.989,314.442,274.847,60.1939,38.2203,12.0634,0.469236,9.44092,33.4169,35.2033,32.8101,1.04062,77.7707,4.46986,2.01955,0.295093,5.922,0.623478,0.218172,0.219008,0.104344,0.247329,0.421882,0.310281,0.369363,0.300229,0.679644,0.150355,2.49119,0.267606,,-0.456207,33.8792,-3.27458,90.9496,-0.456207,0,-3.819728672504425,-3.749490737915039,0.314391,643.4299926757812,,,,,,,293.3,3.620987654,293.3,3.620987654,,,,,,,,,,,,,,,,,,,"Michael Conforto","16376",624424
"Taylor Walls","TBR",94.349,359.845,320.223,67.0498,45.3822,14.3952,1.7841,5.48839,39.2734,28.0995,33.0596,0.382087,85.1636,1.41183,3.01166,1.73713,4.14776,16.2094,4.41729,0.209385,0.0918718,0.236668,0.388189,0.283812,0.316899,0.267802,0.600712,0.107514,6.06512,0.264687,,0.908267,29.2973,-13.2212,68.1402,0.908267,0,-12.60408890247345,3.283144235610962,0.31352,625.260009765625,,,,,,,275.4,2.929787234,275.4,2.929787234,,,,,,,,,,,,,,,,,,,"Taylor Walls","22458",670764
"Luisangel Acuña","CHW",111.396,370.595,345.313,84.7691,65.0421,15.1513,1.2601,3.31559,39.59,26.5731,19.3226,0.306293,70.1157,1.87725,2.21813,1.86437,7.02978,17.3306,4.02038,0.245485,0.0521393,0.189198,0.275581,0.287388,0.325465,0.270392,0.612854,0.0799804,5.90728,0.297168,,1.25239,30.9517,-12.8369,70.5493,1.25239,0,-11.611361980438232,1.8827953338623047,0.30967,568.22998046875,,,,,,,292.5,2.635135135,292.5,2.635135135,,,,,,,,,,,,,,,,,,,"Luisangel Acuna","26548",682668
"Zack Gelof","ATH",43.429,167.037,151.473,33.0514,20.3852,6.68811,0.319843,5.65828,20.5581,17.1593,12.9369,0.131792,55.8458,1.13046,0.944116,0.552228,2.03306,6.06405,1.45442,0.2182,0.0774496,0.334332,0.231655,0.283022,0.378642,0.288946,0.661663,0.160442,5.52423,0.301311,,0.390625,16.4671,-3.26959,80.7687,0.390625,0,-3.3954933285713196,0.6702005863189697,0.309378,547.9400024414062,,,,,,,161.1,3.746511627,161.1,3.746511627,,,,,,,,,,,,,,,,,,,"Zack Gelof","29766",680869
"Luis Urías",,40.89,152.196,134.188,29.8767,20.4705,5.3748,0.229089,3.80227,15.8375,15.4827,13.2668,0.0633957,27.8011,3.21662,1.09764,0.187235,2.9159,0.998048,0.3149,0.222648,0.087169,0.182666,0.477203,0.305464,0.351123,0.292376,0.656587,0.128475,3.08919,0.251484,,-0.172886,15.4279,-2.55523,85.5557,-0.172886,0,-2.771164044737816,0.6310184597969055,0.308045,999,,,,,,,136,3.31707317,136,3.31707317,,,,,,,,,,,,,,,,,,,"Luis Urias","16622",649966
"Nick Castellanos","PHI",71.843,290.523,268.296,66.8878,44.4484,12.7258,1.02107,8.6925,31.9525,35.0614,16.7573,0.24268,66.5301,2.55625,2.59245,0.321406,4.98127,2.24355,0.67142,0.249306,0.0576798,0.229001,0.251876,0.297039,0.401547,0.302619,0.698586,0.15224,3.77538,0.297422,,-0.245582,31.8659,-2.46162,91.2784,-0.245582,0,-3.2486750185489655,-3.445923089981079,0.303988,386.2300109863281,,,,,,,296.2,4.113888888,296.2,4.113888888,,,,,,,,,,,,,,,,,,,"Nick Castellanos","11737",592206
"Luke Raley","SEA",67.364,252.927,222.681,49.0072,30.5213,9.3012,0.453996,8.73065,29.4161,27.9901,18.6157,0.242327,76.1739,8.76797,1.4044,1.45774,4.52694,4.96216,1.27514,0.220078,0.073601,0.301169,0.244384,0.303778,0.383545,0.303,0.687323,0.163467,4.73121,0.289382,,0.0895716,27.8204,-2.06489,99.8004,0.0895716,0,0.030084732919931412,-5.764876365661621,0.303924,574.1699829101562,,,,,,,252.8,3.773134328,252.8,3.773134328,,,,,,,,,,,,,,,,,,,"Luke Raley","19354",670042
"Jesse Winker",,75.605,289.165,249.024,57.8473,38.7346,11.0623,0.542386,7.50804,33.4704,28.8989,34.1343,1.19371,62.7779,3.26121,1.83223,0.912952,5.32184,4.54716,1.29227,0.232296,0.118045,0.217101,0.543731,0.330415,0.371524,0.311152,0.701939,0.139228,4.05935,0.278779,,-0.114483,33.7202,-0.446848,98.4532,-0.114483,0,-0.643124021589756,-6.2226338386535645,0.298838,750.6300048828125,,,,,,,306.3,4.030263157,306.3,4.030263157,,,,,,,,,,,,,,,,,,,"Jesse Winker","13590",608385
"Jeremiah Jackson","BAL",60.828,242.866,227.043,52.5557,34.3048,10.6085,0.945975,6.69639,26.9266,25.7438,12.3477,0.0406291,57.674,1.49352,1.6807,0.301327,3.99202,4.3392,1.39957,0.231479,0.0508415,0.237473,0.214094,0.273729,0.375019,0.28155,0.648747,0.14354,5.03909,0.279029,,-0.0228853,22.4842,-6.21225,79.9376,-0.0228853,0,-5.765655929222703,0.31290119886398315,0.297351,619.739990234375,,,,,,,217,3.557377049,217,3.557377049,,,,,,,,,,,,,,,,,,,"Jeremiah Jackson","22239",669236
"Moisés Ballesteros","CHC",94.166,347.893,314.654,80.5937,54.8682,15.6976,0.967457,9.06047,38.3412,41.0837,27.6752,1.6537,64.9828,2.19104,2.79581,0.576515,7.04547,1.26226,0.414268,0.256134,0.0795509,0.18679,0.425885,0.318038,0.398556,0.311393,0.716595,0.142423,3.09553,0.293883,,-0.46567,40.6367,-0.469539,100.691,-0.46567,-0.11,-0.18056493997573853,-8.538438186049461,0.292152,379.20001220703125,,,,,,,367.2,3.906382978,367.2,3.906382978,,,,,,,,,,,,,,,,,,,"Moises Ballesteros","28820",694208
"Jacob Stallings","BAL",35.138,125.657,111.48,22.7845,15.9837,4.25065,0.141743,2.40846,11.3509,11.3648,9.83663,0.0773381,34.9266,1.63836,0.760987,0.909136,2.47138,0.310858,0.102268,0.204382,0.0782816,0.277952,0.281638,0.27692,0.309867,0.262773,0.586787,0.105485,2.42552,0.272021,,-0.160471,9.7175,-5.12984,65.2199,-0.160471,1.2,-5.325855612754822,3.9112653732299805,0.290382,999,,,,,,,84.2,2.405714285,84.2,2.405714285,,,,,,,,,,,,,,,,,,,"Jacob Stallings","13723",607732
"Walker Jenkins","MIN",25.458,103.224,92.9424,22.985,15.5221,4.7309,0.520748,2.21125,12.0138,10.1912,8.28053,0.185176,22.0795,1.12553,0.715014,0.160494,1.76894,1.90964,0.569796,0.247304,0.080219,0.213898,0.375033,0.314283,0.380786,0.304832,0.695068,0.133482,4.92889,0.299477,,-0.0147577,11.5075,-0.689162,93.7732,-0.0147577,0,-0.7723176432773471,-1.272900007620592e-8,0.284478,999,,,,,,,102.8,4.112,102.8,4.112,,,,,,,,,,,,,,,,,,,"Walker Jenkins","sa3022894",805805
"Miguel Rojas","LAD",49.614,178.689,160.784,39.7097,28.7961,7.82976,0.471773,2.6121,20.2517,17.0073,10.9799,0.294211,25.1771,1.43103,1.09197,1.3561,4.03423,2.69452,0.870962,0.246975,0.0614469,0.140899,0.436106,0.29905,0.350278,0.285667,0.649328,0.103304,4.41248,0.276668,,-0.0878635,17.14,-3.97345,81.7853,-0.0878635,0,-3.945438914000988,0.7656480669975281,0.282918,633.739990234375,,,,,,,153.3,3.066,153.3,3.066,,,,,,,,,,,,,,,,,,,"Miguel Rojas","7802",500743
"Chris Taylor",,63.886,219.795,195.414,42.3624,27.3326,8.31518,1.23882,5.47586,25.0845,21.0217,18.5541,0.119248,69.6662,3.0662,1.28306,0.542344,2.62951,5.06252,1.39526,0.216783,0.0844157,0.31696,0.266329,0.293072,0.356079,0.286941,0.649151,0.139296,5.59003,0.303455,,0.118737,21.3103,-4.66021,81.8215,0.118737,0,-4.603647731244564,-0.07993747293949127,0.281894,999,,,,,,,188.8,2.95,188.8,2.95,,,,,,,,,,,,,,,,,,,"Chris Taylor","13757",621035
"José Fermín","STL",34.267,116.446,103.024,24.4876,17.5951,4.88777,0.259587,1.74514,12.6488,9.93261,9.90129,0.388373,14.9006,1.8354,0.831674,0.853518,2.38431,3.22447,1.05434,0.237688,0.085029,0.127961,0.66449,0.313379,0.340987,0.290924,0.654366,0.1033,4.74781,0.260777,,0.0220494,11.6667,-2.09229,87.0258,0.0220494,0,-1.7685580551624298,0.6101673245429993,0.27786,737.489990234375,,,,,,,103.6,3.047058823,103.6,3.047058823,,,,,,,,,,,,,,,,,,,"Jose Fermin","21746",665877
"Isiah Kiner-Falefa",,73.71,283.502,262.913,66.0892,52.7106,9.9787,0.909632,2.49023,29.8073,22.2555,12.5197,0.15793,48.6199,3.60577,1.68079,2.08358,6.71018,8.59048,2.59152,0.251373,0.0441607,0.171498,0.257501,0.292871,0.324662,0.27328,0.617533,0.0732891,5.30019,0.29791,,0.203434,24.3428,-9.15519,72.4378,0.203434,0,-9.031945779919624,2.1055850982666016,0.273028,596.6900024414062,,,,,,,219.8,2.97027027,219.8,2.97027027,,,,,,,,,,,,,,,,,,,"Isiah Kiner-Falefa","16512",643396
"Victor Scott II","STL",131.037,500.056,448.008,97.1842,70.9576,17.5514,2.85169,5.82353,56.6917,31.5013,35.8818,0.500821,114.256,6.99204,3.63362,5.54068,7.231,28.8782,6.05037,0.216925,0.0717556,0.228486,0.314049,0.283223,0.307828,0.264133,0.591051,0.0909033,7.01457,0.275546,,2.54975,39.2231,-19.8624,68.6726,2.54975,0,-16.017072916030884,2.0221757888793945,0.270319,331.69000244140625,,,,,,,388.2,2.963358778,388.2,2.963358778,,,,,,,,,,,,,,,,,,,"Victor Scott II","31349",687363
"Ryan Waldschmidt","ARI",37.904,154.929,138.14,34.0494,23.3337,6.84915,0.628647,3.23794,18.1012,16.1888,13.4163,0.505027,33.8119,2.05726,1.04691,0.268951,2.6278,3.49375,1.15463,0.246486,0.0865965,0.218241,0.396793,0.320206,0.375488,0.306,0.695693,0.129002,5.05138,0.301669,,-0.0269515,17.4186,-0.887495,94.2205,-0.0269515,0,-1.0882053170353174,-1.449629545211792,0.26772,999,,,,,,,154.5,4.065789473,154.5,4.065789473,,,,,,,,,,,,,,,,,,,"Ryan Waldschmidt","sa3025261",814439
