Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Ivan Oviedo,,0.046,0.052,0.0,4.58847,1.0,0.0,0.0,0.0,,1.0,4.446,1.0032,0.5498,0.50983,0.123556,0.4988,0.027,0.0511,0.846,7.614,4.4892,1.69607,1.112,0.190283,0.112191,0.0780926719307899,0.257488,1.502,0.300574,0.716467,0.45001,,4.69906,-0.00341313,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Ivan Oviedo,sa3016038,699212.0
Alex Claudio,,0.0349565,0.039109,0.0,4.43745,0.755,0.0,0.0,0.0,,0.755,3.31898,0.826423,0.40513299999999997,0.37225274999999997,0.09152261,0.2816905,0.020158500000000003,0.029747,0.473385,5.643,3.3579,1.68051,1.091,0.14263,0.0848726,0.0577570348978042,0.274783,1.4677,0.300864,0.71734,0.496802,,4.69453,-0.0025818584,-0.0354027805,999.0,,,,,,,5.134,6.800000000000001,5.285,7.0,,,,,,,,,,,,,,,,,,,Alex Claudio,12890,592222.0
Sean Poppen,,0.046,0.0521,0.0,4.60026,1.0,0.0,0.0,0.0,,1.0,4.405,1.0367,0.5504,0.51114,0.132778,0.4222,0.0318,0.0487,0.787,7.083,3.7998,1.86405,1.195,0.178661,0.0958456,0.0828149765729904,0.263516,1.4589,0.299876,0.713662,0.440996,,4.69995,-0.00342314,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Sean Poppen,19583,664092.0
Trey Benton,CLE,0.045,0.053,0.0,4.52088,1.0,0.0,0.0,0.0,,1.0,4.399,0.9989,0.5411,0.50232,0.130778,0.4588,0.0267,0.0391,0.8514,7.6626,4.1292,1.85571,1.177,0.193544,0.104296,0.0892475619912147,0.256056,1.4577,0.297412,0.719121,0.436132,,4.62615,-0.00342506,-0.0495622,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Trey Benton,sa3015034,668998.0
Jack O'Loughlin,,0.0466,0.0514,0.0,4.47831,1.0,0.0,0.0,0.0,,1.0,4.392,1.0333,0.5362,0.49759,0.134556,0.405,0.0262,0.0419,0.7624,6.8616,3.645,1.88247,1.211,0.173588,0.0922131,0.0813752263784408,0.26192,1.4383,0.29485,0.721725,0.423989,,4.70026,-0.00342664,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Jack O'Loughlin,22690,672552.0
Jason Blanchard,SDP,0.0481,0.0532,0.0096,4.34583,0.8854,0.0244,0.0,0.0,,1.0,4.386,0.9923,0.5214,0.48287,0.131111,0.4476,0.0235,0.0425,0.8255,7.4295,4.0284,1.84428,1.18,0.188212,0.102052,0.0861605033278465,0.254704,1.4399,0.292992,0.731089,0.430058,,4.65888,-0.00342955,-0.0496816,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Jason Blanchard,sa3010313,687836.0
Tyler Thomas,,0.0459,0.0582,0.0168,4.60566,0.7889,0.0449,0.0,0.0,,1.0,4.415,1.0168,0.5505,0.51174,0.139889,0.4512,0.0209,0.0514,0.8188,7.3692,4.0608,1.81472,1.259,0.185459,0.102197,0.083261601626873,0.259892,1.468,0.296885,0.721217,0.428608,,4.82389,-0.00343076,-0.0465905,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Tyler Thomas,sa873974,668869.0
Cruz Noriega,,0.0469,0.055,0.0103,4.61349,0.8672,0.0282,0.0,0.0,,1.0,4.369,1.0532,0.5515,0.51261,0.140222,0.3687,0.0229,0.0412,0.7438,6.6942,3.3183,2.01736,1.262,0.170245,0.08439,0.0858548805117607,0.26602,1.4219,0.296896,0.710189,0.431983,,4.70013,-0.00343528,-0.0470228,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Cruz Noriega,sa3005702,679200.0
Hever Bueno,,0.0462,0.0519,0.0,4.58685,1.0,0.0,0.0,0.0,,1.0,4.417,0.9823,0.5468,0.50965,0.135444,0.4858,0.0268,0.04,0.8859,7.9731,4.3722,1.82359,1.219,0.200566,0.109984,0.0905818492174148,0.252441,1.4681,0.295086,0.720623,0.406007,,4.70151,-0.00344078,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Hever Bueno,sa738180,641416.0
Erasmo Ramírez,,0.0437745,0.049175250000000004,0.0,4.57245,0.9475,0.0,0.0,0.0,,0.9475,4.1093075,1.01827825,0.51705075,0.481377375,0.138545345,0.2886085,0.02302425,0.0403635,0.69916025,6.6411,2.7414,2.42252,1.316,0.170141,0.0702329,0.0999077707529068,0.269362,1.3793,0.298961,0.709695,0.422997,,4.60183,-0.0032634553000000003,-0.044545196499999995,999.0,,,,,,,6.4430000000000005,6.800000000000001,6.6325,7.0,,,,,,,,,,,,,,,,,,,Erasmo Ramirez,10314,541640.0
Austin Cox,ATL,0.049,0.0495,0.0011,4.39524,0.9868,0.0028,0.0,0.0,,1.0,4.379,1.0232,0.5265,0.48836,0.132222,0.4079,0.0242,0.0384,0.85,7.65,3.6711,2.08384,1.19,0.194108,0.0931491,0.1009591296315193,0.260177,1.4311,0.301977,0.72601,0.430532,,4.49293,-0.0034521,-0.0456951,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Austin Cox,24604,680735.0
Lucas Knowles,,0.0468,0.0513,0.0,4.4343,1.0,0.0,0.0,0.0,,1.0,4.401,1.0218,0.5323,0.4927,0.128111,0.4351,0.0267,0.0437,0.7672,6.9048,3.9159,1.76327,1.153,0.174324,0.0988639,0.0754601284861564,0.260517,1.4569,0.29525,0.723732,0.439001,,4.70258,-0.00345279,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Lucas Knowles,sa3011676,686731.0
Tyler Beede,,0.0457,0.0524,0.0,4.6458,1.0,0.0,0.0,0.0,,1.0,4.448,1.0446,0.5575,0.5162,0.124222,0.4495,0.0336,0.0527,0.7767,6.9903,4.0455,1.72792,1.118,0.174618,0.101057,0.0735611543059349,0.264737,1.4941,0.302271,0.709444,0.465985,,4.70323,-0.00346004,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Tyler Beede,16981,595881.0
Daniel Mengden,,0.04706174999999999,0.05796749999999999,0.024759,4.77225,0.6737985,0.065631,0.0,0.0,,0.9824999999999999,4.325947499999999,1.0477379999999998,0.55933725,0.5209706249999999,0.1335109425,0.38248724999999995,0.017488499999999997,0.046570499999999994,0.7237095,6.6294,3.5037,1.89211,1.223,0.167295,0.088417,0.0788780376315116,0.268865,1.4557,0.300765,0.700459,0.425068,,4.73859,-0.0034021420499999997,-0.04417270875,999.0,,,,,,,6.681,6.800000000000001,6.8774999999999995,7.0,,,,,,,,,,,,,,,,,,,Daniel Mengden,16980,596043.0
Dane Acker,TEX,0.0473,0.055,0.0114,4.57209,0.8524,0.0314,0.0,0.0,,1.0,4.374,0.9977,0.5451,0.50801,0.145333,0.4242,0.0224,0.0401,0.8217,7.3953,3.8178,1.93706,1.308,0.18786,0.0969822,0.0908779054880142,0.255186,1.4219,0.289658,0.719613,0.404844,,4.77397,-0.00346319,-0.0493004,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Dane Acker,sa3014924,686769.0
Nelson L. Alvarez,,0.0463,0.0517,0.0,4.5477,1.0,0.0,0.0,0.0,,1.0,4.396,0.992,0.5428,0.5053,0.136667,0.4467,0.0267,0.0479,0.8455,7.6095,4.0203,1.89277,1.23,0.192334,0.101615,0.0907188281416893,0.254268,1.4387,0.292999,0.718233,0.412998,,4.7046,-0.00347555,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Nelson L. Alvarez,sa3010783,670389.0
Connor Cooke,TOR,0.0474,0.0507,0.0,4.56732,1.0,0.0,0.0,0.0,,1.0,4.399,0.9601,0.5426,0.50748,0.147444,0.4696,0.0267,0.0391,0.9273,8.3457,4.2264,1.97466,1.327,0.210798,0.106752,0.1040463596582412,0.246793,1.4297,0.288631,0.725183,0.374153,,4.72341,-0.00347684,-0.0494483,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Connor Cooke,sa3017822,701566.0
Angel De Jesus,,0.0453,0.0527,0.0,4.6098,1.0,0.0,0.0,0.0,,1.0,4.392,1.0018,0.5473,0.5122,0.143333,0.4171,0.0262,0.0436,0.8493,7.6437,3.7539,2.0362,1.29,0.193374,0.0949681,0.0984061956405639,0.254827,1.4189,0.292128,0.715462,0.372552,,4.68197,-0.00348209,-0.0483544,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Angel De Jesus,22323,669804.0
Diego Castillo,,0.0455,0.0525,0.0,4.66911,1.0,0.0,0.0,0.0,,1.0,4.446,1.0083,0.5579,0.51879,0.126333,0.4972,0.0304,0.0477,0.8434,7.5906,4.4748,1.6963,1.137,0.189699,0.111831,0.0778677463531494,0.258466,1.5055,0.300872,0.713214,0.434836,,4.72537,-0.00348621,-0.0473678,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Diego Castillo,17496,650895.0
Yoelvin Silven,,0.0459,0.0521,0.0,4.6287,1.0,0.0,0.0,0.0,,1.0,4.39,1.0291,0.552,0.5143,0.139889,0.4114,0.0266,0.0405,0.8019,7.2171,3.7026,1.9492,1.259,0.182665,0.093713,0.0889521688222885,0.261319,1.4405,0.296769,0.713852,0.415997,,4.70559,-0.00348669,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Yoelvin Silven,sa3006619,681185.0
Gabriel Ponce,,0.047,0.051,0.0,4.63752,1.0,0.0,0.0,0.0,,1.0,4.411,0.9731,0.5502,0.51528,0.148444,0.4612,0.0268,0.0453,0.9297,8.3673,4.1508,2.01583,1.336,0.210769,0.104557,0.1062117591500282,0.249225,1.4343,0.291773,0.720845,0.372139,,4.72501,-0.00349456,-0.0494483,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Gabriel Ponce,sa3009985,676362.0
Trey McLoughlin,HOU,0.0473,0.0515,0.0019,4.58694,0.9744,0.0054,0.0,0.0,,1.0,4.373,0.9763,0.5459,0.50966,0.146111,0.4513,0.0258,0.0379,0.89,8.01,4.0617,1.97208,1.315,0.203522,0.103201,0.1003201380372047,0.251377,1.4276,0.291531,0.720906,0.399112,,4.72218,-0.00350237,-0.0484365,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Trey McLoughlin,sa3017277,694381.0
Jace Vines,,0.046,0.0521,0.0,4.62222,1.0,0.0,0.0,0.0,,1.0,4.388,1.0168,0.5505,0.51358,0.141556,0.4179,0.0266,0.0417,0.8235,7.4115,3.7611,1.97057,1.274,0.187671,0.095237,0.0924339070916175,0.258833,1.4347,0.295357,0.71507,0.404992,,4.70716,-0.00350433,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Jace Vines,sa917985,669114.0
Alex Segal,,0.0485,0.0496,0.0,4.47399,1.0,0.0,0.0,0.0,,1.0,4.427,0.983,0.5344,0.49711,0.128778,0.4928,0.0269,0.0476,0.9164,8.2476,4.4352,1.85958,1.159,0.207002,0.111317,0.0956855714321136,0.25292,1.4758,0.300632,0.726663,0.413578,,4.59765,-0.00350643,-0.0456951,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Alex Segal,sa919036,669393.0
Zach Greene,,0.0459,0.0521,0.0,4.63068,1.0,0.0,0.0,0.0,,1.0,4.407,1.0037,0.5515,0.51452,0.138778,0.4503,0.0267,0.0427,0.8553,7.6977,4.0527,1.8994,1.249,0.194078,0.102178,0.0918992459774017,0.256438,1.454,0.296214,0.716434,0.405002,,4.70765,-0.00350983,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Zach Greene,sa1119415,681891.0
Ryan Hennen,,0.0466,0.0515,0.0,4.50837,1.0,0.0,0.0,0.0,,1.0,4.38,1.0125,0.5371,0.50093,0.142222,0.4102,0.0266,0.0409,0.8148,7.3332,3.6918,1.98635,1.28,0.186027,0.093653,0.0923744291067123,0.257706,1.4227,0.292838,0.723773,0.390988,,4.70773,-0.00351071,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Ryan Hennen,sa3018277,802402.0
Jeong-Hyeon Yoon,,0.0466,0.0515,0.0,4.45905,1.0,0.0,0.0,0.0,,1.0,4.456,1.0308,0.5378,0.49545,0.113556,0.4941,0.027,0.0489,0.7663,6.8967,4.4469,1.5509,1.022,0.17197,0.110884,0.0610861778259277,0.26343,1.5249,0.302407,0.722662,0.48,,4.70776,-0.00351108,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Jeong-Hyeon Yoon,sa843255,650376.0
Joey Danielson,TEX,0.046,0.0521,0.0,4.61826,1.0,0.0,0.0,0.0,,1.0,4.413,0.9976,0.5509,0.51314,0.138556,0.4699,0.0268,0.0399,0.843,7.587,4.2291,1.794,1.247,0.191027,0.106481,0.0845456570386886,0.255585,1.4675,0.294028,0.719736,0.414209,,4.77976,-0.00351765,-0.0492908,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Joey Danielson,sa3025479,828506.0
Andrew Politi,,0.046,0.052,0.0,4.61889,1.0,0.0,0.0,0.0,,1.0,4.378,1.0192,0.5498,0.51321,0.144,0.4008,0.0266,0.0446,0.8174,7.3566,3.6072,2.03942,1.296,0.186706,0.0915487,0.0951576083898544,0.259167,1.42,0.294561,0.714215,0.400999,,4.70854,-0.00351984,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Andrew Politi,sa3007243,681555.0
Matt Willrodt,,0.0474,0.0507,0.0,4.21722,1.0,0.0,0.0,0.0,,1.0,4.359,0.9476,0.5059,0.46858,0.127778,0.4465,0.0265,0.0449,0.9103,8.1927,4.0185,2.03875,1.15,0.208832,0.102432,0.1064005494117736,0.24501,1.3941,0.289739,0.730902,0.419946,,4.44985,-0.00352911,-0.055415,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Matt Willrodt,sa3007478,681585.0
Jeff Brigham,CHC,0.0460305,0.0485395,0.0,4.39911,0.9650000000000001,0.0,0.0,0.0,,0.9650000000000001,4.1794150000000005,0.8838435000000001,0.502765,0.47168235000000003,0.14324846,0.431162,0.023160000000000004,0.0439075,0.96886,9.036,4.0212,2.24709,1.336,0.231817,0.103163,0.128653883934021,0.238596,1.3627,0.285697,0.728822,0.348465,,4.53381,-0.00340678775,-0.045998076,999.0,,,,,,,6.562000000000001,6.800000000000001,6.755000000000001,7.0,,,,,,,,,,,,,,,,,,,Jeff Brigham,16631,656257.0
Carter Loewen,SDP,0.0467,0.0514,0.0,4.44753,1.0,0.0,0.0,0.0,,1.0,4.382,0.9709,0.531,0.49417,0.137556,0.458,0.0266,0.0428,0.879,7.911,4.122,1.91921,1.238,0.200593,0.104518,0.0960748493671417,0.250155,1.4289,0.290907,0.726267,0.4079,,4.66776,-0.00353058,-0.0496816,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Carter Loewen,sa3014844,659389.0
Logan Rinehart,BAL,0.0473,0.0508,0.0,4.62006,1.0,0.0,0.0,0.0,,1.0,4.407,1.024,0.5524,0.51334,0.136556,0.4438,0.0267,0.0403,0.8367,7.5303,3.9942,1.88531,1.229,0.189857,0.100703,0.0891536250710487,0.261031,1.4678,0.300865,0.717048,0.44058,,4.68926,-0.00353268,-0.0495773,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Logan Rinehart,sa3010255,686827.0
Eddy Demurias,,0.0461,0.052,0.0,4.60512,1.0,0.0,0.0,0.0,,1.0,4.384,1.0142,0.5487,0.51168,0.141444,0.4204,0.0266,0.0384,0.8202,7.3818,3.7836,1.951,1.273,0.187089,0.0958942,0.0911952629685401,0.258382,1.4346,0.294496,0.716413,0.405987,,4.70991,-0.00353535,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Eddy Demurias,sa3007852,681493.0
Jake Palisch,CHW,0.0446,0.0534,0.0,4.50585,1.0,0.0,0.0,0.0,,1.0,4.363,1.0944,0.5409,0.50065,0.140889,0.3342,0.0264,0.0355,0.634,5.706,3.0078,1.89707,1.268,0.145313,0.0765987,0.0687141865491867,0.274059,1.4286,0.296268,0.720913,0.448341,,4.80779,-0.00354239,-0.0475057,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Jake Palisch,31598,669449.0
Evan Gates,PHI,0.0469,0.0537,0.0068,4.65354,0.9085,0.0195,0.0,0.0,,1.0,4.393,1.0157,0.5561,0.51706,0.142667,0.448,0.0241,0.0333,0.8012,7.2108,4.032,1.78839,1.284,0.182381,0.10198,0.0804006233811378,0.259657,1.4637,0.294165,0.718057,0.43397,,4.8313,-0.0035439,-0.0442271,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Evan Gates,sa3017311,688753.0
Andrew Saalfrank,ARI,2.114500740740741,2.095146666666667,0.0,4.15075,42.93333333333334,0.0,10.274014814814816,6.631087407407408,,42.93333333333334,188.30423703703704,42.39060148148149,21.5594162962963,19.80064888888889,4.236088888888889,20.821712592592593,1.2556296296296299,1.5077777777777779,37.551810370370376,7.87189,4.3648,1.80349,0.888,0.199421,0.110575,0.0888460949063301,0.255404,1.47234,0.307235,0.727158,0.482386,,4.22879,-0.0024177940740740746,0.10667774814814818,575.4600219726562,,,,,,,243.42518518518528,5.669841269841272,247.37777777777782,5.761904761904762,6.58,5.67,5.1,4.65,4.27,3.92,3.58,3.21,2.77,5.33,5.02,4.81,4.64,4.48,4.33,4.17,3.99,3.76,Andrew Saalfrank,26203,685314.0
Brett Kennedy,,0.0491,0.0618,0.0373,4.72797,0.5415,0.0975,0.0,0.0,,1.0,4.327,1.0685,0.562,0.52533,0.154556,0.2994,0.0134,0.0443,0.7318,6.5862,2.6946,2.44422,1.391,0.169124,0.0691934,0.0999306589365005,0.268245,1.3679,0.295112,0.699856,0.401025,,4.71186,-0.00355724,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Brett Kennedy,17877,664028.0
Anthony Hoopii-Tuionetoa,TEX,0.046,0.0521,0.0,4.64175,1.0,0.0,0.0,0.0,,1.0,4.382,0.9998,0.5513,0.51575,0.149889,0.4261,0.0266,0.0387,0.8473,7.6257,3.8349,1.9885,1.349,0.193359,0.0972387,0.0961204916238784,0.255233,1.4259,0.291064,0.719211,0.382969,,4.78349,-0.00355929,-0.0492908,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Anthony Hoopii-Tuionetoa,sa3015298,681896.0
Brayan De Paula,,0.0472,0.0508,0.0,4.32315,1.0,0.0,0.0,0.0,,1.0,4.496,0.96,0.5231,0.48035,0.103556,0.5988,0.0273,0.0605,0.8736,7.8624,5.3892,1.45892,0.932,0.194306,0.133185,0.0611210018396377,0.250215,1.5588,0.299504,0.732553,0.488006,,4.71206,-0.00355949,-0.0470134,999.0,,,,,,,3.8,3.8,4.0,4.0,,,,,,,,,,,,,,,,,,,Brayan De Paula,sa3005070,675527.0
Nicholas Padilla,,0.0463,0.0518,0.0,4.53321,1.0,0.0,0.0,0.0,,1.0,4.437,0.9943,0.5441,0.50369,0.122667,0.5076,0.0266,0.0432,0.8348,7.5132,4.5684,1.6446,1.104,0.188145,0.114402,0.0737435147166252,0.255854,1.5019,0.297614,0.72006,0.45398,,4.7126,-0.00356562,-0.0470134,999.0,,,,,,,3.8,3.8,4.0,4.0,,,,,,,,,,,,,,,,,,,Nicholas Padilla,21327,656820.0
Garrett Williams,,0.0474,0.0532,0.0074,4.44852,0.9101,0.0191,0.0,0.0,,1.0,4.471,0.9644,0.534,0.49428,0.118889,0.5556,0.0246,0.056,0.9011,8.1099,5.0004,1.62185,1.07,0.201543,0.124267,0.077275775372982,0.249883,1.52,0.297777,0.728452,0.440997,,4.71329,-0.00357337,-0.0470134,999.0,,,,,,,3.8,3.8,4.0,4.0,,,,,,,,,,,,,,,,,,,Garrett Williams,sa738512,624526.0
Triston Polley,,0.0467,0.0513,0.0,4.43115,1.0,0.0,0.0,0.0,,1.0,4.433,1.0336,0.5343,0.49235,0.117444,0.4652,0.0269,0.0468,0.7423,6.6807,4.1868,1.59566,1.057,0.167449,0.10494,0.0625084489583969,0.263606,1.4988,0.299274,0.722809,0.472998,,4.71331,-0.00357363,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Triston Polley,sa3010258,687423.0
Jorge Guzmán,,0.0461,0.052,0.0,4.59306,1.0,0.0,0.0,0.0,,1.0,4.419,1.007,0.549,0.51034,0.131556,0.4558,0.0282,0.0542,0.831,7.479,4.1022,1.82317,1.184,0.188052,0.103146,0.0849060788750648,0.257611,1.4628,0.297119,0.714675,0.430002,,4.71336,-0.00357413,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Jorge Guzman,17505,660422.0
Ryan Miller,COL,0.0425,0.0555,0.0,5.26374,1.0,0.0,0.0,0.0,,1.0,4.425,1.1345,0.6226,0.58486,0.165556,0.3544,0.0293,0.0429,0.7462,6.7158,3.1896,2.10553,1.49,0.168633,0.0800904,0.0885423645377159,0.281674,1.4889,0.310963,0.689114,0.415459,,4.98686,-0.00357674,-0.0344398,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Ryan Miller,22187,668943.0
Trevor Brigden,,0.045,0.053,0.0,4.72599,1.0,0.0,0.0,0.0,,1.0,4.365,0.998,0.5587,0.52511,0.165667,0.4014,0.0265,0.04,0.9077,8.1693,3.6126,2.26134,1.491,0.20795,0.0919588,0.1159908398985862,0.254358,1.3994,0.292023,0.720106,0.362358,,4.7976,-0.00358283,-0.0475098,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Trevor Brigden,sa3011481,688953.0
Lucas Jacobsen,,0.0477,0.0547,0.0133,4.50783,0.8417,0.0337,0.0,0.0,,1.0,4.422,1.0205,0.5404,0.50087,0.128111,0.4543,0.0225,0.0472,0.7954,7.1586,4.0887,1.75083,1.153,0.179873,0.102736,0.0771370455622673,0.260298,1.4748,0.297762,0.721297,0.438022,,4.71428,-0.00358451,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Lucas Jacobsen,sa918634,670437.0
Gabriel Sequeira,,0.0467,0.0514,0.0,4.47309,1.0,0.0,0.0,0.0,,1.0,4.427,0.9942,0.5354,0.49701,0.128667,0.4707,0.0269,0.058,0.8395,7.5555,4.2363,1.78351,1.158,0.189632,0.106325,0.0833069831132888,0.255034,1.4649,0.29539,0.723478,0.42301,,4.7149,-0.00359151,-0.0470134,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Gabriel Sequeira,sa3014858,679780.0
Andrew Wantz,TBR,0.0451,0.053,0.0,4.72419,1.0,0.0,0.0,0.0,,1.0,4.374,0.9747,0.557,0.52491,0.169778,0.4215,0.0264,0.038,0.9608,8.6472,3.7935,2.27948,1.528,0.219662,0.0963649,0.1232967600226402,0.248997,1.3962,0.289132,0.724378,0.33158,,4.79915,-0.00359989,-0.0475098,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Andrew Wantz,24933,681806.0
Luis Velasquez,NYY,0.0495,0.0545,0.0178,4.49541,0.7831,0.0461,0.0,0.0,,1.0,4.447,0.9706,0.5396,0.49949,0.130778,0.5218,0.0209,0.0442,0.889,8.001,4.6962,1.70372,1.177,0.19991,0.117338,0.0825725197792053,0.25009,1.4924,0.293519,0.727711,0.447186,,4.75525,-0.00360134,-0.0499656,999.0,,,,,,,3.8,3.8,4.0,4.0,,,,,,,,,,,,,,,,,,,Luis Velasquez,sa3010135,686433.0
Jesus Cruz,,0.0478,0.0502,0.0,4.60404,1.0,0.0,0.0,0.0,,1.0,4.371,1.0247,0.5482,0.51156,0.142556,0.395,0.0262,0.041,0.8451,7.6059,3.555,2.13949,1.283,0.193342,0.0903683,0.1029741466045379,0.260407,1.4197,0.299301,0.714273,0.408601,,4.60616,-0.00360435,-0.0456951,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Jesus Cruz,20042,672911.0
Justin Grimm,,0.041883750000000004,0.0476325,0.0,4.64499,0.9125,0.0,0.0,0.0,,0.9125,4.004049999999999,0.94398125,0.50470375,0.470950375,0.1305887875,0.36162374999999997,0.023725,0.0406975,0.73082125,7.2081,3.5667,2.02094,1.288,0.182521,0.0903145,0.0922060161828994,0.262091,1.4308,0.296824,0.713319,0.405003,,4.71648,-0.003293458875,-0.0428997275,999.0,,,,,,,6.205,6.800000000000001,6.3875,7.0,,,,,,,,,,,,,,,,,,,Justin Grimm,11720,518748.0
Evan Taylor,CHC,0.048,0.0501,0.0,4.27869,1.0,0.0,0.0,0.0,,1.0,4.407,0.9695,0.5155,0.47541,0.119111,0.4879,0.0267,0.0602,0.8431,7.5879,4.3911,1.72802,1.072,0.191309,0.11071,0.0805990472435951,0.251237,1.4574,0.293573,0.72979,0.454994,,4.64168,-0.00361043,-0.047657,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Evan Taylor,sa3019950,681117.0
Anthony Molina,ATL,0.049,0.0525,0.0092,4.57956,0.8813,0.0253,0.0,0.0,,1.0,4.342,1.0962,0.5475,0.50884,0.143333,0.2954,0.0214,0.0353,0.7419,6.6771,2.6586,2.51151,1.29,0.170866,0.0680332,0.1028328016400337,0.273278,1.3916,0.304813,0.708772,0.438519,,4.50677,-0.00361138,-0.0456951,999.0,,,,,,,6.800000000000001,6.800000000000001,7.0,7.0,,,,,,,,,,,,,,,,,,,Anthony Molina,26952,683627.0
