Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Jonathan Hogart,PHI,0.25,1.0,0.8991,0.1432,0.1016,0.0201,0.0019,0.0196,0.0807,0.0766,0.0755,0.0,0.38,0.014,0.0074,0.004,,0.0085,0.0027,0.15927,0.0755,0.38,0.198684,0.233635,0.251251,0.224229,0.484886,0.0919809,3.64304,0.243835,0.0,-0.000419751,0.0433662,-0.07438,35.54,-0.000419751,0.0,-0.07636173869832419,-0.012000000104308128,-0.0057853,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jonathan Hogart,sa3069054,814781
Jose Ortiz,SFG,0.25,1.0,0.9203,0.1601,0.1227,0.022,0.0025,0.013,0.0746,0.0711,0.0533,0.0,0.3053,0.015,0.0074,0.004,,0.0115,0.0037,0.173965,0.0533,0.3053,0.174582,0.229317,0.245789,0.217988,0.475107,0.0718244,4.16644,0.241385,0.0,-0.00022945,0.0383737,-0.0793724,35.3163,-0.00022945,0.0,-0.07643506114254706,-0.012000000104308128,-0.00579279,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jose Ortiz,sa3022693,806176
Ryan McCoy,TBR,0.25,1.0,0.8958,0.1409,0.0933,0.0227,0.0016,0.0233,0.0833,0.0813,0.0768,0.0,0.4084,0.016,0.0074,0.004,,0.0152,0.0049,0.15729,0.0768,0.4084,0.188051,0.234639,0.264233,0.229666,0.498872,0.106944,4.21113,0.249417,0.0,4.42285e-05,0.0477159,-0.0700303,39.6203,4.42285e-05,0.0,-0.07099439016747056,-0.020999999716877937,-0.00580671,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Ryan McCoy,sa3068963,700178
Anderson Fermin,BOS,0.25,1.0,0.8795,0.1401,0.1083,0.0199,0.0024,0.0094,0.077,0.0625,0.0981,0.0,0.3456,0.011,0.0074,0.004,,0.0166,0.0054,0.159295,0.0981,0.3456,0.283854,0.250201,0.219329,0.223349,0.46953,0.0600341,4.34551,0.245723,0.0,-4.66619e-05,0.0426627,-0.0750835,32.0172,-4.66619e-05,0.0,-0.0800306339187955,-0.012000000104308128,-0.00581041,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Anderson Fermin,sa3023759,821112
Yahil Melendez,CHC,0.25,1.0,0.9135,0.1424,0.1108,0.0223,0.0019,0.0074,0.0688,0.0607,0.0631,0.002,0.3655,0.012,0.0074,0.004,,0.0098,0.0032,0.155884,0.0631,0.3655,0.17264,0.218373,0.208758,0.198767,0.427131,0.0528736,3.78863,0.24635,0.0,-0.000326732,0.022997,-0.0947492,21.6618,-0.000326732,0.0,-0.09261900317505933,0.004000000189989805,-0.00581158,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Yahil Melendez,sa3022692,806161
Henry Hunter,CIN,0.25,1.0,0.9141,0.1208,0.0864,0.0175,0.0014,0.0155,0.0678,0.0648,0.0625,0.0,0.4187,0.012,0.0074,0.004,,0.0082,0.0027,0.132152,0.0625,0.4187,0.149272,0.196084,0.205229,0.187298,0.401314,0.0730773,3.71396,0.216089,0.0,-0.000319801,0.0138224,-0.103924,7.18524,-0.000319801,0.0,-0.10966734585235827,0.020999999716877937,-0.00581652,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Henry Hunter,sa3076051,802001
Jordan Williams,WSN,0.25,1.0,0.9303,0.1616,0.1179,0.0218,0.0026,0.0193,0.08,0.0796,0.0453,0.0,0.3134,0.013,0.0074,0.004,,0.0313,0.0104,0.173707,0.0453,0.3134,0.144544,0.220783,0.264968,0.219546,0.485751,0.0912609,5.35356,0.235207,0.0,0.00106041,0.0396204,-0.0781258,33.9953,0.00106041,0.0,-0.07670153270009905,-0.012000000104308128,-0.00582001,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jordan Williams,sa3075706,689052
Yordalin Peña,STL,0.25,1.0,0.9314,0.1657,0.1218,0.0289,0.002,0.0131,0.0766,0.0749,0.0472,0.0,0.3126,0.01,0.0074,0.004,,0.0173,0.0057,0.177904,0.0472,0.3126,0.150992,0.223795,0.255529,0.217403,0.479324,0.0776251,4.39524,0.248899,0.0,0.00017365,0.0379061,-0.0798401,34.6733,0.00017365,0.0,-0.07678945404768456,-0.012000000104308128,-0.00582899,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Yordalin Pena,sa3018489,800266
Daniel Lopez,KCR,0.25,1.0,0.9285,0.1674,0.1238,0.0284,0.0025,0.0126,0.0795,0.0739,0.0501,0.001,0.2977,0.01,0.0074,0.004,,0.0298,0.0094,0.180291,0.0501,0.2977,0.16829,0.228414,0.256866,0.219893,0.48528,0.0765751,5.28198,0.247442,0.0,0.00113515,0.0398974,-0.0778488,30.8442,0.00113515,0.0,-0.08022887783590704,-0.012000000104308128,-0.00583066,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Daniel Lopez,sa3021298,808693
Ethan Long,SDP,0.25,1.0,0.9124,0.1561,0.1124,0.0224,0.0017,0.0196,0.0796,0.079,0.0672,0.0,0.3477,0.009,0.0074,0.004,,0.0063,0.002,0.171087,0.0672,0.3477,0.19327,0.233233,0.26381,0.227022,0.497043,0.0927225,3.31342,0.247059,0.0,-0.000559351,0.0456011,-0.0721451,42.7996,-0.000559351,0.0,-0.06794868264114484,-0.020999999716877937,-0.00584526,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Ethan Long,sa3022961,690994
Enry Torres,CIN,0.25,1.0,0.9171,0.1299,0.1031,0.0145,0.0011,0.0112,0.0661,0.0611,0.0605,0.0,0.2952,0.011,0.0074,0.004,,0.0078,0.0025,0.141642,0.0605,0.2952,0.204946,0.202209,0.196489,0.186932,0.398698,0.0548468,3.34939,0.19204,0.0,-0.000390316,0.0135293,-0.104217,6.9365,-0.000390316,0.0,-0.11003090665326454,0.020999999716877937,-0.00585366,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Enry Torres,sa3067706,829095
Kennew Blanco,TOR,0.25,1.0,0.9406,0.1514,0.1235,0.0192,0.0013,0.0074,0.0644,0.0618,0.037,0.002,0.2375,0.011,0.0074,0.004,,0.0077,0.0025,0.160961,0.037,0.2375,0.155789,0.200201,0.20774,0.186112,0.407941,0.0467787,3.39753,0.204807,0.0,-0.000383304,0.0128734,-0.104873,11.4891,-0.000383304,0.0,-0.10451916776946746,0.012000000104308128,-0.00586032,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Kennew Blanco,sa3067640,815891
Jacob Jenkins-Cowart,MIA,0.25,1.0,0.9233,0.1636,0.118,0.0309,0.0027,0.012,0.0775,0.0728,0.0553,0.0,0.2969,0.01,0.0074,0.004,,0.0285,0.0096,0.17719,0.0553,0.2969,0.186258,0.229819,0.255497,0.221092,0.485316,0.0783061,5.1439,0.243808,0.0,0.000790986,0.0408568,-0.0768894,33.6802,0.000790986,0.0,-0.0773421351914294,-0.012000000104308128,-0.00588545,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jacob Jenkins-Cowart,sa3025201,801881
Michael Martinez,ATL,0.25,1.0,0.9229,0.1583,0.1141,0.0239,0.0018,0.0185,0.0794,0.079,0.0517,0.0,0.346,0.014,0.0074,0.004,,0.0098,0.0032,0.171525,0.0517,0.346,0.149422,0.2249,0.261458,0.221102,0.486358,0.0899339,3.86265,0.247084,0.0,-0.000305017,0.0408647,-0.0768816,34.5591,-0.000305017,0.0,-0.0774026783183217,-0.012000000104308128,-0.00589164,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Michael Martinez,sa3024654,824765
Reginald Preciado,CHC,0.25,1.0,0.9325,0.1692,0.127,0.0282,0.0014,0.0125,0.076,0.0744,0.0451,0.001,0.3116,0.011,0.0074,0.004,,0.0103,0.0034,0.181448,0.0451,0.3116,0.144737,0.226205,0.254799,0.217742,0.481004,0.0733512,3.8651,0.254466,0.0,-0.000299244,0.0381771,-0.0795691,34.5467,-0.000299244,0.0,-0.07741148641798645,-0.012000000104308128,-0.00589254,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Reginald Preciado,sa3014702,691262
Jake McCutcheon,MIA,0.25,1.0,0.9163,0.1556,0.1129,0.0229,0.0031,0.0167,0.078,0.076,0.0613,0.0,0.3228,0.011,0.0074,0.004,,0.0169,0.0054,0.169813,0.0613,0.3228,0.189901,0.228815,0.256248,0.221666,0.485063,0.0864346,4.54028,0.237761,0.0,0.000183881,0.041316,-0.0764302,34.07,0.000183881,0.0,-0.07749006085214205,-0.012000000104308128,-0.00590057,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jake McCutcheon,sa3037531,823817
Cameron Decker,LAD,0.25,1.0,0.905,0.148,0.0968,0.0265,0.0014,0.0233,0.0881,0.0864,0.0716,0.0,0.3612,0.012,0.0074,0.004,,0.009,0.0029,0.163536,0.0716,0.3612,0.198228,0.23253,0.273149,0.230729,0.505679,0.109613,3.85786,0.236219,0.0,-0.000345126,0.0485669,-0.0691793,42.0793,-0.000345126,0.0,-0.06858300438034348,-0.020999999716877937,-0.00591006,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Cameron Decker,sa3020223,806306
AJ Soldra,LAD,0.25,1.0,0.9338,0.161,0.1139,0.0214,0.0026,0.0231,0.0837,0.0879,0.0428,0.003,0.3585,0.012,0.0074,0.004,,0.0096,0.0032,0.172414,0.0428,0.3585,0.119386,0.216667,0.275112,0.219377,0.491779,0.102699,4.2254,0.246426,0.0,-0.000270338,0.0394847,-0.0782615,34.3703,-0.000270338,0.0,-0.07759038440417498,-0.012000000104308128,-0.00591082,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,AJ Soldra,sa3042717,831004
Yimy Tovar,SDP,0.25,1.0,0.9234,0.1464,0.1191,0.0189,0.0015,0.0069,0.0661,0.0597,0.0542,0.0,0.2642,0.011,0.0074,0.004,,0.014,0.0046,0.158545,0.0542,0.2642,0.205148,0.21245,0.204678,0.194212,0.417128,0.0461338,3.84397,0.21146,0.0,-6.31695e-05,0.0193534,-0.0983928,20.5203,-6.31695e-05,0.0,-0.09370026343822246,0.004000000189989805,-0.00592204,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Yimy Tovar,sa3022486,811602
Carlos Martinez,MIA,0.25,1.0,0.9254,0.1273,0.0988,0.0145,0.0015,0.0125,0.0639,0.0626,0.0512,0.0,0.2811,0.012,0.0074,0.004,,0.0097,0.0031,0.137562,0.0512,0.2811,0.182142,0.191265,0.196996,0.180594,0.388261,0.0594338,3.85761,0.179599,0.0,-0.000189718,0.00845864,-0.109288,6.18043,-0.000189718,0.0,-0.11072104854974896,0.020999999716877937,-0.00592417,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Carlos Martinez,sa3068216,829931
Ludwing Espinoza,CHC,0.25,1.0,0.9195,0.145,0.114,0.0225,0.0024,0.0061,0.0684,0.0601,0.0571,0.0,0.3137,0.012,0.0074,0.004,,0.0148,0.0048,0.157694,0.0571,0.3137,0.182021,0.21496,0.207287,0.196791,0.422246,0.0495922,4.48669,0.228793,0.0,2.11403e-05,0.0214162,-0.09633,20.32,2.11403e-05,0.0,-0.0938520028757921,0.004000000189989805,-0.00593754,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Ludwing Espinoza,sa3021073,806968
Jemone Nuel,BAL,0.25,1.0,0.8989,0.1253,0.0994,0.0165,0.0014,0.008,0.0692,0.0565,0.0797,0.0,0.3572,0.01,0.0074,0.004,,0.0212,0.0067,0.139393,0.0797,0.3572,0.223124,0.215863,0.187563,0.192791,0.403426,0.04817,4.53709,0.216781,0.0,0.000489929,0.0182161,-0.0995301,16.8695,0.000489929,0.0,-0.0973157798871398,0.004000000189989805,-0.0059417,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jemone Nuel,sa3024356,821688
Robert Hipwell,SFG,0.25,1.0,0.8849,0.1388,0.0934,0.0287,0.002,0.0148,0.0789,0.0701,0.0917,0.0,0.3905,0.012,0.0074,0.004,,0.0055,0.0018,0.156854,0.0917,0.3905,0.234827,0.243474,0.244095,0.227967,0.487569,0.0872415,3.45959,0.25462,0.0,-0.000682324,0.0463569,-0.0713893,42.0924,-0.000682324,0.0,-0.06890480982838199,-0.020999999716877937,-0.00594294,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Robert Hipwell,sa3025186,813771
Manuel Almeida,SEA,0.25,1.0,0.9406,0.1193,0.09,0.013,0.0009,0.0154,0.0601,0.0634,0.039,0.0,0.4043,0.009,0.0074,0.004,,0.006,0.0019,0.126834,0.039,0.4043,0.096463,0.167972,0.191686,0.165016,0.359658,0.0648522,3.27476,0.196669,0.0,-0.000310332,-0.0040037,-0.12175,3.06194,-0.000310332,0.0,-0.11436103319283575,0.020999999716877937,-0.00594633,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Manuel Almeida,sa3067789,829903
Miguel Sosa,PIT,0.25,1.0,0.8991,0.1483,0.1107,0.0219,0.002,0.0137,0.0779,0.0708,0.0795,0.0,0.3239,0.01,0.0074,0.004,,0.0114,0.0037,0.164943,0.0795,0.3239,0.245446,0.238755,0.239462,0.222497,0.478217,0.0745189,3.81893,0.236597,0.0,-0.000298176,0.0419806,-0.0757656,34.0902,-0.000298176,0.0,-0.07794823171570897,-0.012000000104308128,-0.00594737,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Miguel Sosa,sa3016325,699015
Yulian Barreto,SFG,0.25,1.0,0.9174,0.1479,0.125,0.0166,0.0019,0.0044,0.0644,0.0558,0.0582,0.0,0.298,0.013,0.0074,0.004,,0.009,0.0029,0.161216,0.0582,0.298,0.195302,0.21998,0.197842,0.19633,0.417822,0.0366252,3.61473,0.230559,0.0,-0.000428809,0.0210475,-0.0966987,20.6097,-0.000428809,0.0,-0.09396067052148283,0.004000000189989805,-0.00594865,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Yulian Barreto,sa3067124,829905
Manuel Campos,ATL,0.25,1.0,0.9269,0.1459,0.1208,0.0172,0.0016,0.0063,0.0659,0.0589,0.0487,0.0,0.2889,0.013,0.0074,0.004,,0.0136,0.0044,0.157406,0.0487,0.2889,0.16857,0.208434,0.199806,0.190085,0.40824,0.0423994,4.1519,0.218432,0.0,-5.15905e-05,0.0160517,-0.101694,13.4978,-5.15905e-05,0.0,-0.10196216671101865,0.012000000104308128,-0.0059488,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Manuel Campos,sa3067815,829976
Nehomar Ochoa Jr.,HOU,0.25,1.0,0.9235,0.1601,0.1139,0.0239,0.0013,0.021,0.0828,0.0821,0.0541,0.0,0.3403,0.011,0.0074,0.004,,0.0261,0.0084,0.173362,0.0541,0.3403,0.158977,0.226104,0.270276,0.224787,0.496381,0.0969139,4.8609,0.244206,0.0,0.000826034,0.0438126,-0.0739336,37.7577,0.000826034,0.0,-0.07240394898690283,-0.020999999716877937,-0.00595071,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Nehomar Ochoa Jr.,sa3022572,806441
JP Smith II,MIN,0.25,1.0,0.9155,0.159,0.1149,0.0219,0.0017,0.0205,0.0805,0.0804,0.0641,0.0,0.2877,0.009,0.0074,0.004,,0.0081,0.0026,0.173676,0.0641,0.2877,0.222802,0.233032,0.268487,0.228316,0.501519,0.0948116,3.52759,0.225313,0.0,-0.00044231,0.0466362,-0.07111,38.8267,-0.00044231,0.0,-0.0724146502034273,-0.020999999716877937,-0.0059518,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,JP Smith II,sa3042582,823770
Myles Naylor,ATH,0.25,1.0,0.9047,0.1471,0.1053,0.0248,0.0018,0.0152,0.0797,0.0727,0.0759,0.0,0.4014,0.008,0.0074,0.004,,0.0078,0.0025,0.162595,0.0759,0.4014,0.189088,0.231928,0.24439,0.220123,0.476318,0.0817951,3.57997,0.266196,0.0,-0.000467643,0.0400818,-0.0776644,31.1978,-0.000467643,0.0,-0.0814155932457652,-0.012000000104308128,-0.0059519,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Myles Naylor,sa3022605,802504
Victor Santana,ARI,0.25,1.0,0.9248,0.1527,0.1237,0.018,0.0018,0.0092,0.0698,0.0656,0.0528,0.0,0.2674,0.011,0.0074,0.004,,0.0059,0.0019,0.165117,0.0528,0.2674,0.197457,0.217369,0.218317,0.201472,0.435687,0.0532007,3.35489,0.218883,0.0,-0.000592502,0.0251608,-0.0925854,20.715,-0.000592502,0.0,-0.09400023723719642,0.004000000189989805,-0.00595269,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Victor Santana,sa3067736,829750
Andrews Opata,BOS,0.25,1.0,0.9085,0.1514,0.1127,0.0217,0.0025,0.0145,0.0796,0.0716,0.0701,0.0,0.3551,0.01,0.0074,0.004,,0.0336,0.0107,0.166648,0.0701,0.3551,0.197409,0.23243,0.243919,0.219885,0.476348,0.0772702,5.29721,0.250595,0.0,0.00130942,0.039891,-0.0778552,29.6614,0.00130942,0.0,-0.08144618361257017,-0.012000000104308128,-0.00595503,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Andrews Opata,sa3075458,836168
Edwin Sanchez,HOU,0.25,1.0,0.8683,0.1172,0.0849,0.0162,0.0011,0.015,0.0767,0.0642,0.1063,0.0,0.3797,0.014,0.0074,0.004,,0.0083,0.0027,0.134976,0.1063,0.3797,0.279958,0.238454,0.207993,0.2151,0.446446,0.0730162,3.51498,0.212474,0.0,-0.00053443,0.0360637,-0.0816825,31.1715,-0.00053443,0.0,-0.08151331555563956,-0.012000000104308128,-0.00596188,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Edwin Sanchez,sa3018438,703405
Edgar Lugo,DET,0.25,1.0,0.9394,0.159,0.1281,0.0219,0.0017,0.0073,0.0664,0.0636,0.0392,0.0,0.2493,0.01,0.0074,0.004,,0.0098,0.0032,0.169257,0.0392,0.2493,0.15724,0.209036,0.219502,0.19598,0.428538,0.0502448,3.80547,0.219791,0.0,-0.000291776,0.0207673,-0.0969789,17.3456,-0.000291776,0.0,-0.09753728250507265,0.004000000189989805,-0.00596433,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Edgar Lugo,sa3023874,814812
Tyson Lewis,CIN,0.25,1.0,0.9373,0.16,0.1203,0.0252,0.0013,0.0132,0.0723,0.0711,0.0413,0.0,0.3617,0.01,0.0074,0.004,,0.0152,0.0051,0.170703,0.0413,0.3617,0.114183,0.212149,0.242612,0.206256,0.45476,0.0719087,4.26407,0.257634,0.0,3.89802e-05,0.028988,-0.0887582,20.0579,3.89802e-05,0.0,-0.09414289274354815,0.004000000189989805,-0.00596726,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Tyson Lewis,sa3066822,815653
Keiberg Camacaro,SFG,0.25,1.0,0.9125,0.1299,0.1042,0.0178,0.0018,0.0061,0.0637,0.0545,0.0641,0.001,0.3312,0.012,0.0074,0.004,,0.0161,0.0053,0.142356,0.0641,0.3312,0.193539,0.206827,0.185863,0.185429,0.39269,0.0435069,4.25496,0.212496,0.0,9.61528e-05,0.0123271,-0.105419,13.2078,9.61528e-05,0.0,-0.10215609219449107,0.012000000104308128,-0.00596861,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Keiberg Camacaro,sa3021267,808395
Sandro Pereira,HOU,0.25,1.0,0.9135,0.1413,0.1162,0.0174,0.002,0.0057,0.0664,0.0569,0.0591,0.001,0.3132,0.016,0.0074,0.004,,0.0116,0.0038,0.15468,0.0591,0.3132,0.188697,0.217269,0.196825,0.194631,0.414094,0.0421456,3.94856,0.225249,0.0,-0.000246765,0.0196883,-0.0980579,17.2532,-0.000246765,0.0,-0.0976010283920914,0.004000000189989805,-0.00597085,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Sandro Pereira,sa3021140,808014
Miguel Hernández,STL,0.25,1.0,0.9264,0.135,0.1067,0.0155,0.0013,0.0115,0.066,0.0633,0.0512,0.0,0.327,0.011,0.0074,0.004,,0.0129,0.0042,0.145725,0.0512,0.327,0.156575,0.197992,0.202504,0.185838,0.400496,0.0567789,3.86131,0.207458,0.0,-3.75142e-05,0.0126537,-0.105092,13.239,-3.75142e-05,0.0,-0.10225293089752086,0.012000000104308128,-0.0059785,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Miguel Hernandez,sa3067750,829791
Brandon Forrester,HOU,0.25,1.0,0.9355,0.1529,0.1215,0.0209,0.0034,0.007,0.0677,0.0624,0.0431,0.0,0.2708,0.01,0.0074,0.004,,0.0194,0.0064,0.163442,0.0431,0.2708,0.159158,0.206827,0.215393,0.19364,0.42222,0.0519508,4.80246,0.219365,0.0,0.000329795,0.0188954,-0.0988508,16.5793,0.000329795,0.0,-0.09781730698887259,0.004000000189989805,-0.00599294,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Brandon Forrester,sa3069109,822162
Joel Dragoo,PHI,0.25,1.0,0.882,0.1405,0.1054,0.0253,0.0018,0.008,0.0761,0.0619,0.0956,0.0,0.3382,0.011,0.0074,0.004,,0.0068,0.0022,0.159297,0.0956,0.3382,0.282673,0.248092,0.219274,0.221994,0.467367,0.0599773,3.35152,0.243925,0.0,-0.000665331,0.0415787,-0.0761675,34.0228,-0.000665331,0.0,-0.07839483971474692,-0.012000000104308128,-0.005993,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Joel Dragoo,sa3025437,811780
Mason Dinesen,BAL,0.25,1.0,0.9451,0.1493,0.1118,0.0199,0.0018,0.0158,0.0699,0.072,0.0335,0.0,0.3784,0.01,0.0074,0.004,,0.0132,0.0042,0.157973,0.0335,0.3784,0.0885307,0.193574,0.232991,0.192561,0.426565,0.0750185,4.26634,0.239119,0.0,9.45163e-05,0.0180325,-0.0997137,16.7134,9.45163e-05,0.0,-0.09789485659712227,0.004000000189989805,-0.00600086,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Mason Dinesen,sa3025052,828375
Conner Westenburg,SDP,0.25,1.0,0.9355,0.1645,0.1254,0.0231,0.0029,0.0131,0.0749,0.0725,0.0401,0.0,0.3107,0.013,0.0074,0.004,,0.0275,0.0088,0.175842,0.0401,0.3107,0.129063,0.218474,0.248744,0.2119,0.467218,0.0729022,5.20236,0.244549,0.0,0.000944591,0.0335035,-0.0842427,32.5311,0.000944591,0.0,-0.0785423600464128,-0.012000000104308128,-0.00600807,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Conner Westenburg,sa3076030,836173
Christopher Alvarado,BOS,0.25,1.0,0.9055,0.1415,0.1161,0.0184,0.0021,0.0049,0.0688,0.0563,0.0721,0.0,0.2976,0.011,0.0074,0.004,,0.0222,0.0072,0.156267,0.0721,0.2976,0.242271,0.225502,0.19746,0.200306,0.422962,0.0411927,4.5119,0.223788,0.0,0.000431321,0.0242285,-0.0935177,16.3489,0.000431321,0.0,-0.09798682495602407,0.004000000189989805,-0.00601026,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Christopher Alvarado,sa3024337,821260
Hector Campusano,BAL,0.25,1.0,0.888,0.1435,0.1205,0.0165,0.0014,0.0051,0.073,0.0571,0.0906,0.001,0.2827,0.01,0.0074,0.004,,0.0122,0.0039,0.161599,0.0906,0.2827,0.320481,0.24508,0.200563,0.212931,0.445643,0.038964,3.81171,0.227781,0.0,-0.00032562,0.0343281,-0.0834181,30.564,-0.00032562,0.0,-0.08201932124211453,-0.012000000104308128,-0.00601358,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Hector Campusano,sa3024148,821763
Juan Rojas,HOU,0.25,1.0,0.8964,0.1284,0.1054,0.0151,0.0015,0.0064,0.0669,0.0545,0.0812,0.002,0.3432,0.011,0.0074,0.004,,0.0112,0.0037,0.14324,0.0812,0.3432,0.236597,0.221486,0.184851,0.194013,0.406336,0.0416109,3.79399,0.220137,0.0,-0.000313813,0.0191941,-0.0985521,16.8331,-0.000313813,0.0,-0.09816225850954652,0.004000000189989805,-0.00602818,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Juan Rojas,sa3067771,829863
Luis Rodriguez,LAA,0.25,1.0,0.9261,0.1486,0.1176,0.0212,0.0022,0.0076,0.0657,0.0605,0.0515,0.0,0.304,0.011,0.0074,0.004,,0.01,0.0032,0.160458,0.0515,0.304,0.169408,0.211948,0.21272,0.196478,0.424668,0.0522622,3.77528,0.226725,0.0,-0.000266605,0.0211661,-0.0965801,16.7588,-0.000266605,0.0,-0.09820252048666589,0.004000000189989805,-0.0060323,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Luis Rodriguez,sa3021055,800170
Jorge Rodriguez,BOS,0.25,1.0,0.9356,0.1355,0.108,0.0149,0.0016,0.011,0.0634,0.0619,0.041,0.0,0.3293,0.012,0.0074,0.004,,0.0136,0.0044,0.144827,0.041,0.3293,0.124507,0.189257,0.199444,0.179237,0.388701,0.0546174,4.23001,0.20657,0.0,6.22814e-05,0.00737347,-0.110373,2.0229,6.22814e-05,0.0,-0.11521087388973683,0.020999999716877937,-0.00603315,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jorge Rodriguez,sa3023974,821772
Yorvit Diaz,ATH,0.25,1.0,0.929,0.1571,0.1301,0.0195,0.0016,0.0059,0.0699,0.0623,0.0486,0.0,0.224,0.011,0.0074,0.004,,0.0093,0.003,0.169107,0.0486,0.224,0.216964,0.21757,0.212594,0.199008,0.430164,0.0434876,3.5473,0.214013,0.0,-0.000375405,0.0231898,-0.0945564,16.8404,-0.000375405,0.0,-0.09821529686450958,0.004000000189989805,-0.0060336,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Yorvit Diaz,sa3068528,829827
John Cruz,MIA,0.25,1.0,0.9143,0.1557,0.1159,0.0228,0.0019,0.0151,0.0766,0.0737,0.0643,0.0,0.2895,0.01,0.0074,0.004,,0.0141,0.0046,0.170294,0.0643,0.2895,0.222107,0.230924,0.248934,0.220355,0.479857,0.0786394,4.04631,0.22784,0.0,-7.44182e-05,0.0402674,-0.0774788,33.1799,-7.44182e-05,0.0,-0.07879698451870354,-0.012000000104308128,-0.00603409,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,John Cruz,sa3018573,800476
