Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Chandler Simpson,TBR,72,310,287,82,69,10,3,0,38,21,17,0,33,1,2,3,,28,6,0.284266,0.0549019,0.107517,0.510636,0.323308,0.340141,0.297574,0.663449,0.0558748,7.22677,0.317688,2.57498,2.81654,31.6495,-4.87069,85.7955,5.39152,0.813407,0.20810222625732422,-2.3899879455566406,0.891075,180.19000244140625,,,,,,,308.7,4.2875,308.7,4.2875,,,,,,,,,,,,,,,,,,,Chandler Simpson,31912,802415
Joey Ortiz,MIL,73,315,285,68,47,13,2,6,36,31,23,0,56,3,2,3,,8,3,0.238249,0.073347,0.177237,0.413837,0.29918,0.356716,0.293108,0.655896,0.118467,5.38616,0.276019,0.290706,0.23363,31.0434,-6.07717,84.683,0.524337,0.513938,-5.164644002914429,3.8324562311172485,0.885947,743.4400024414062,,,,,,,286.1,3.919178082,286.1,3.919178082,,,,,,,,,,,,,,,,,,,Joey Ortiz,25493,687401
Samuel Basallo,BAL,66,275,249,60,37,12,1,11,33,37,22,1,67,2,2,0,,1,1,0.241579,0.080645,0.244876,0.329331,0.307661,0.42562,0.321009,0.73328,0.184041,3.17442,0.285685,-0.364212,-0.270298,33.2149,0.836861,104.052,-0.63451,0.0459494,0.6765165328979492,-1.862847052514553,0.866433,160.94000244140625,,,,,,,302.0,4.575757575,302.0,4.575757575,,,,,,,,,,,,,,,,,,,Samuel Basallo,28824,694212
Teoscar Hernández,LAD,66,284,260,67,41,13,1,13,37,42,20,1,75,2,2,0,,3,1,0.257329,0.0689899,0.265111,0.260231,0.313324,0.458435,0.335962,0.77176,0.201106,3.82763,0.311591,-0.52797,-0.106324,37.7443,4.26655,113.536,-0.634294,-1.44018,3.899931252002716,-4.486475825309753,0.861824,125.41999816894531,,,,,,,349.7,5.298484848,349.7,5.298484848,,,,,,,,,,,,,,,,,,,Teoscar Hernandez,13066,606192
Jasson Domínguez,NYY,51,222,198,49,32,9,1,7,29,26,21,1,54,2,1,0,,10,2,0.24932,0.0938223,0.243232,0.385732,0.323668,0.409815,0.324306,0.733483,0.160494,5.74001,0.306292,0.490798,0.762309,27.3598,1.25944,105.979,1.25311,0.284448,2.812465786933899,-2.207836151123047,0.857915,421.5400085449219,,,,,,,256.4,5.02745098,256.4,5.02745098,,,,,,,,,,,,,,,,,,,Jasson Dominguez,28080,691176
Travis Bazzana,CLE,77,334,289,64,42,14,2,7,41,31,39,1,89,4,2,1,,8,2,0.221305,0.116273,0.267003,0.435476,0.3193,0.349198,0.302799,0.668498,0.127893,5.55751,0.29397,0.135843,0.349543,35.4704,-3.84812,91.4115,0.485385,-0.700105,-2.888824462890625,-0.5297345519065857,0.850091,999.0,,,,,,,325.8,4.231168831,325.8,4.231168831,,,,,,,,,,,,,,,,,,,Travis Bazzana,34967,683953
Colton Cowser,BAL,50,217,191,43,26,9,1,8,27,25,21,1,68,3,1,0,,5,1,0.226763,0.0984597,0.311657,0.315923,0.311671,0.406714,0.31794,0.718385,0.179951,5.03455,0.302134,0.139436,0.267807,25.6786,0.127687,101.966,0.407243,-0.65771,0.9091147184371948,-0.3419696092605591,0.837324,251.72000122070312,,,,,,,235.5,4.71,235.5,4.71,,,,,,,,,,,,,,,,,,,Colton Cowser,29591,681297
Luis Campusano,SDP,44,174,155,37,24,7,0,5,20,20,16,0,40,1,1,0,,1,0,0.23694,0.0899037,0.228614,0.393256,0.309958,0.38602,0.310236,0.695978,0.149081,2.72277,0.282569,-0.163274,-0.147745,19.4839,-0.968347,99.3047,-0.31102,0.156226,-0.45330844819545746,3.0003621727228165,0.823326,999.0,,,,,,,172.4,3.918181818,172.4,3.918181818,,,,,,,,,,,,,,,,,,,Luis Campusano,22217,669134
A.J. Ewing,NYM,51,222,197,48,31,9,1,6,26,25,20,1,49,3,2,1,,4,1,0.241732,0.0899439,0.220649,0.407633,0.317218,0.393591,0.315637,0.710809,0.151858,4.48665,0.287819,0.0,-0.0246108,25.8224,-0.278012,102.533,-0.0246108,0.0,0.6369996052235365,0.38117286562919617,0.822645,999.0,,,,,,,233.8,4.584313725,233.8,4.584313725,,,,,,,,,,,,,,,,,,,A.J. Ewing,33656,805999
Anthony Volpe,NYY,42,181,163,38,23,8,1,6,22,20,14,0,43,1,1,1,,6,2,0.232953,0.0765932,0.238079,0.321713,0.296274,0.400244,0.307108,0.696518,0.167291,6.05317,0.279029,0.505467,0.34875,19.8081,-1.4589,94.2847,0.854218,0.0905212,-0.3602955937385559,1.9963854104280472,0.815857,641.989990234375,,,,,,,185.9,4.426190476,185.9,4.426190476,,,,,,,,,,,,,,,,,,,Anthony Volpe,27647,683011
Zack Gelof,ATH,66,284,255,58,36,12,0,10,36,32,24,0,90,2,2,2,,9,2,0.227462,0.0850874,0.317583,0.267922,0.296499,0.394148,0.305781,0.690647,0.166687,4.91003,0.307372,0.546841,0.437265,30.8794,-2.59828,89.4418,0.984106,-0.474003,-2.547756850719452,0.4253796935081482,0.804349,999.0,,,,,,,288.1,4.365151515,288.1,4.365151515,,,,,,,,,,,,,,,,,,,Zack Gelof,29766,680869
Eugenio Suárez,CIN,79,341,303,70,39,13,0,19,43,53,30,0,100,6,3,0,,2,1,0.232878,0.0866039,0.293101,0.295474,0.310672,0.460476,0.336664,0.771147,0.227598,2.80484,0.278048,-1.05666,-0.307364,45.4214,5.3041,108.61,-1.36403,-0.137777,2.092168688774109,-5.224967762827873,0.784502,97.91999816894531,,,,,,,414.3,5.244303797,414.3,5.244303797,,,,,,,,,,,,,,,,,,,Eugenio Suarez,12552,553993
Jordan Walker,STL,87,377,341,84,52,17,1,13,44,46,29,1,103,4,2,0,,8,2,0.244647,0.0781706,0.273108,0.286226,0.309734,0.416054,0.319566,0.725788,0.171408,4.6852,0.308934,0.0216589,0.182925,45.1293,0.712794,104.046,0.204584,-2.19226,2.002659350633621,-6.353684425354004,0.778415,511.7200012207031,,,,,,,415.2,4.772413793,415.2,4.772413793,,,,,,,,,,,,,,,,,,,Jordan Walker,27475,691023
Marcelo Mayer,BOS,67,290,265,65,41,16,1,7,33,32,21,1,68,2,2,0,,4,1,0.243696,0.0738047,0.232777,0.317062,0.302817,0.388431,0.305222,0.691248,0.144734,4.26065,0.299836,-0.103797,-0.159902,31.4065,-2.78349,87.6872,-0.263699,-0.194881,-4.470131129026413,1.8791932314634323,0.778207,589.5399780273438,,,,,,,290.7,4.33880597,290.7,4.33880597,,,,,,,,,,,,,,,,,,,Marcelo Mayer,29668,691785
Casey Schmitt,SFG,77,334,303,74,47,15,1,12,37,40,22,1,75,4,2,1,,2,1,0.244264,0.0663424,0.224623,0.29535,0.302647,0.41566,0.315545,0.718307,0.171396,3.43965,0.284548,-0.39107,-0.382556,38.8299,-0.442773,101.561,-0.773627,0.96958,-0.16014355421066284,-2.833660364151001,0.775448,999.0,,,,,,,352.4,4.576623376,352.4,4.576623376,,,,,,,,,,,,,,,,,,,Casey Schmitt,27577,669477
Kerry Carpenter,DET,66,284,258,63,37,11,2,14,36,41,20,1,71,4,2,0,,1,1,0.245693,0.0699419,0.250867,0.278801,0.306887,0.461927,0.33388,0.768814,0.216234,4.04506,0.283564,-0.483572,-0.327048,37.2706,3.79294,111.112,-0.81062,-0.210312,2.9065127968788147,-5.461546361446381,0.760148,236.22000122070312,,,,,,,340.8,5.163636363,340.8,5.163636363,,,,,,,,,,,,,,,,,,,Kerry Carpenter,25961,681481
Jake Meyers,HOU,50,215,192,47,33,9,1,4,25,20,17,0,44,3,2,1,,6,2,0.24334,0.080371,0.20619,0.389791,0.312265,0.366098,0.303907,0.678363,0.122758,5.16783,0.292444,0.109422,0.215753,22.9925,-2.28366,91.5561,0.325175,0.914344,-1.8074361085891724,1.681010901927948,0.758087,738.1500244140625,,,,,,,206.4,4.128,206.4,4.128,,,,,,,,,,,,,,,,,,,Jake Meyers,20308,676694
Royce Lewis,MIN,62,269,245,58,36,12,0,10,31,35,21,1,60,1,2,0,,6,1,0.238956,0.0775012,0.221628,0.349691,0.300468,0.41776,0.315173,0.718228,0.178804,4.22817,0.271852,0.0590665,0.291809,31.2645,-0.437599,97.8857,0.350875,-1.24017,-0.31888851523399353,-1.742484450340271,0.756419,193.64999389648438,,,,,,,283.2,4.567741935,283.2,4.567741935,,,,,,,,,,,,,,,,,,,Royce Lewis,20437,668904
Spencer Horwitz,PIT,74,321,278,72,47,16,1,7,38,36,37,1,56,3,2,0,,1,1,0.257426,0.114271,0.176063,0.649032,0.348239,0.401548,0.334969,0.749787,0.144122,2.78954,0.296206,-0.887604,-0.461981,42.3422,4.56026,110.464,-1.34958,0.361131,2.6059794425964355,-5.397819221019745,0.755037,738.1500244140625,,,,,,,362.2,4.894594594,362.2,4.894594594,,,,,,,,,,,,,,,,,,,Spencer Horwitz,26477,687462
Jung Hoo Lee,SFG,77,334,302,80,55,17,3,5,38,32,26,1,38,3,2,0,,5,1,0.26549,0.0774991,0.11405,0.679516,0.326122,0.390128,0.317826,0.71625,0.124638,5.03931,0.288705,-0.0220518,-0.127666,39.4386,0.165907,103.11,-0.149717,-1.1021,1.0724453926086426,-4.273858070373535,0.754238,339.44000244140625,,,,,,,353.1,4.585714285,353.1,4.585714285,,,,,,,,,,,,,,,,,,,Jung Hoo Lee,33824,808982
Carson Benge,NYM,66,283,252,60,39,12,1,8,34,31,26,1,61,3,2,1,,8,2,0.239332,0.0908705,0.216944,0.418866,0.314712,0.388222,0.312286,0.702934,0.14889,5.38041,0.285188,0.240863,0.40003,32.236,-1.11452,100.258,0.640893,0.496228,0.7270002067089081,-2.362568289041519,0.751151,999.0,,,,,,,296.3,4.489393939,296.3,4.489393939,,,,,,,,,,,,,,,,,,,Carson Benge,35177,701807
Daylen Lile,WSN,80,346,315,83,55,17,4,7,42,38,24,1,61,3,2,1,,8,3,0.264913,0.0708562,0.177125,0.400034,0.322285,0.412463,0.323566,0.734748,0.14755,6.13529,0.307242,0.168485,-0.0252723,42.451,1.75877,104.628,0.143213,-0.464193,2.027712255716324,-5.716971278190613,0.743482,206.50999450683594,,,,,,,375.5,4.69375,375.5,4.69375,,,,,,,,,,,,,,,,,,,Daylen Lile,29995,695734
Kyle Manzardo,CLE,69,298,263,62,35,13,1,13,33,39,29,1,74,4,2,0,,1,0,0.233925,0.0962648,0.247164,0.389478,0.315295,0.439831,0.330916,0.755126,0.205906,2.67136,0.269961,-0.470796,-0.236451,38.3762,3.27044,110.53,-0.707246,-0.150151,2.9863207936286926,-6.326077356934547,0.729641,253.4600067138672,,,,,,,350.7,5.082608695,350.7,5.082608695,,,,,,,,,,,,,,,,,,,Kyle Manzardo,29794,700932
Tommy Edman,LAD,55,240,218,53,35,10,1,6,29,27,16,0,42,2,2,1,,5,1,0.242299,0.0676457,0.175656,0.385103,0.299719,0.387518,0.304076,0.687236,0.145218,5.0277,0.270479,0.199938,0.20005,25.7,-2.51692,91.8842,0.399988,0.486333,-1.891321063041687,1.3421971499919891,0.720801,730.1199951171875,,,,,,,230.6,4.192727272,230.6,4.192727272,,,,,,,,,,,,,,,,,,,Tommy Edman,19470,669242
Kyle Teel,CHW,38,154,134,33,23,6,0,4,18,16,17,0,39,1,1,0,,2,1,0.24823,0.110028,0.254268,0.432725,0.336335,0.392337,0.326663,0.728671,0.144107,3.72002,0.315817,-0.219862,-0.016971,19.2534,1.16264,106.199,-0.236833,-0.483639,0.883686751127243,0.6891999840736389,0.712514,266.8800048828125,,,,,,,160.8,4.231578947,160.8,4.231578947,,,,,,,,,,,,,,,,,,,Kyle Teel,33549,691019
Spencer Steer,CIN,73,316,279,66,40,14,1,11,37,39,31,0,69,4,2,0,,5,1,0.237785,0.0976151,0.219506,0.444704,0.320963,0.413589,0.325872,0.734551,0.175803,4.39362,0.276137,-0.216419,0.0969033,39.4089,2.19162,101.282,-0.119516,0.203747,0.3577818349003792,-3.4467161148786545,0.709136,335.70001220703125,,,,,,,352.0,4.821917808,352.0,4.821917808,,,,,,,,,,,,,,,,,,,Spencer Steer,26323,668715
Kody Clemens,MIN,60,257,232,53,29,10,2,11,30,32,20,0,63,3,1,1,,4,1,0.228096,0.0780278,0.245279,0.318118,0.296024,0.435351,0.319792,0.731375,0.207255,5.06842,0.261457,0.0588461,-0.046043,30.815,0.532427,101.027,0.012803,1.35643,0.32346154283732176,-2.4324615001678467,0.708254,700.7000122070312,,,,,,,282.4,4.706666666,282.4,4.706666666,,,,,,,,,,,,,,,,,,,Kody Clemens,20572,665019
Freddy Fermin,SDP,49,195,176,41,30,7,0,4,20,18,14,0,39,2,1,2,,1,1,0.234007,0.0707266,0.198298,0.356668,0.293682,0.34441,0.285417,0.638092,0.110402,2.82495,0.276455,-0.213621,-0.27446,18.0166,-4.96281,82.4521,-0.488081,1.41985,-4.522759288549423,5.231574177742004,0.705109,735.3099975585938,,,,,,,158.6,3.236734693,158.6,3.236734693,,,,,,,,,,,,,,,,,,,Freddy Fermin,21840,666023
Coby Mayo,BAL,49,213,191,43,25,9,1,8,25,25,19,0,60,2,1,0,,2,1,0.227263,0.087911,0.283444,0.310153,0.302871,0.408602,0.314146,0.711473,0.181338,4.22394,0.287221,-0.13979,-0.124412,24.5567,-0.521039,99.3863,-0.264203,-0.853905,-0.41798554360866547,-0.17936807870864868,0.703924,459.1600036621094,,,,,,,220.8,4.506122448,220.8,4.506122448,,,,,,,,,,,,,,,,,,,Coby Mayo,28312,691723
Logan O'Hoppe,LAA,53,209,189,43,28,7,1,8,22,24,16,0,58,3,1,1,,1,0,0.227838,0.0749622,0.277045,0.270577,0.294094,0.392435,0.30413,0.686529,0.164597,3.06876,0.283029,-0.693386,-0.249254,22.4682,-2.19047,89.9574,-0.94264,-1.15296,-3.4170497059822083,2.9373204708099365,0.703157,246.50999450683594,,,,,,,211.9,3.998113207,211.9,3.998113207,,,,,,,,,,,,,,,,,,,Logan O'Hoppe,24729,681351
David Hamilton,MIL,49,212,189,40,27,7,1,5,27,19,18,0,52,1,1,2,,17,3,0.212464,0.0865837,0.244437,0.354217,0.284368,0.338027,0.279928,0.622395,0.125563,7.26907,0.264528,1.37883,1.76525,18.6012,-6.30869,75.7334,3.14408,1.88476,-2.904118776321411,3.025499105453491,0.698247,743.3300170898438,,,,,,,188.9,3.85510204,188.9,3.85510204,,,,,,,,,,,,,,,,,,,David Hamilton,27531,666152
Jesús Sánchez,TOR,57,245,221,55,35,11,1,8,30,30,20,1,56,2,2,0,,5,1,0.247379,0.0818649,0.228726,0.357917,0.312677,0.418543,0.321326,0.73122,0.171164,4.73191,0.291804,-0.0324167,0.184787,29.6713,0.808262,103.429,0.15237,-0.211237,1.1412776410579681,-2.952441096305847,0.695382,617.4299926757812,,,,,,,272.5,4.780701754,272.5,4.780701754,,,,,,,,,,,,,,,,,,,Jesus Sanchez,19913,660821
Daniel Susac,SFG,49,195,180,43,29,7,1,4,18,20,11,0,53,2,2,0,,2,1,0.236845,0.0544124,0.27414,0.198484,0.284166,0.367005,0.287876,0.651171,0.13016,4.5559,0.308177,-0.187849,-0.122988,18.3594,-4.56881,82.7727,-0.310837,1.07603,-4.2629877626895905,4.879273056983948,0.694247,999.0,,,,,,,164.4,3.35510204,164.4,3.35510204,,,,,,,,,,,,,,,,,,,Daniel Susac,31441,691740
Luke Raley,SEA,58,249,220,50,30,10,1,9,30,30,18,0,76,8,1,2,,4,1,0.22536,0.0737084,0.304928,0.241724,0.305349,0.402707,0.314677,0.708056,0.177347,4.72717,0.295442,-0.237347,-0.00204308,28.8325,-0.503765,104.825,-0.23939,0.156465,1.1750837713479996,-3.1731647104024887,0.69072,748.25,,,,,,,262.1,4.518965517,262.1,4.518965517,,,,,,,,,,,,,,,,,,,Luke Raley,19354,670042
Josh Smith,TEX,52,226,196,47,33,9,1,4,26,20,22,1,42,4,1,1,,4,1,0.238229,0.0995928,0.188221,0.529125,0.327698,0.355645,0.309034,0.683343,0.117416,4.63159,0.282575,-0.10184,0.0215482,25.1081,-1.47564,95.8714,-0.0802916,-0.780179,-1.176950991153717,-0.003173232078552246,0.690324,428.9100036621094,,,,,,,219.4,4.219230769,219.4,4.219230769,,,,,,,,,,,,,,,,,,,Josh Smith,26396,669701
Cedric Mullins,TBR,69,298,265,58,35,12,2,9,34,32,27,0,67,2,2,1,,13,3,0.21752,0.0891601,0.22402,0.398,0.292656,0.374696,0.297064,0.667352,0.157176,6.15639,0.254735,0.597778,0.832734,30.2448,-4.79483,85.4482,1.43051,-1.1431,-3.664363980293274,-0.08029091358184814,0.686258,321.5,,,,,,,293.9,4.259420289,293.9,4.259420289,,,,,,,,,,,,,,,,,,,Cedric Mullins,17929,656775
Dylan Crews,WSN,71,305,276,64,42,12,2,8,35,32,23,1,70,5,2,1,,13,3,0.233708,0.0746201,0.22823,0.326951,0.301241,0.381016,0.302729,0.682257,0.147309,6.16402,0.280958,0.483208,0.799544,32.424,-3.53656,90.4798,1.28275,1.13076,-2.142695426940918,-0.8785014152526855,0.681455,282.2200012207031,,,,,,,304.1,4.283098591,304.1,4.283098591,,,,,,,,,,,,,,,,,,,Dylan Crews,33541,686611
Jac Caglianone,KCR,74,321,288,70,43,13,1,12,39,41,26,1,75,4,2,0,,2,1,0.242518,0.0811241,0.234349,0.346168,0.313084,0.426317,0.325239,0.739401,0.183799,3.78813,0.283961,-0.238809,-0.189222,39.8444,2.06239,102.475,-0.428031,-1.04768,0.5063947141170502,-5.123918056488037,0.680734,164.58999633789062,,,,,,,351.2,4.745945945,351.2,4.745945945,,,,,,,,,,,,,,,,,,,Jac Caglianone,35041,695506
Trevor Story,BOS,44,191,176,43,28,9,1,6,23,23,12,1,53,2,1,0,,7,1,0.243215,0.060622,0.276055,0.219602,0.294631,0.398839,0.304634,0.69347,0.155624,5.63195,0.31119,0.452654,0.584302,20.5489,-1.91881,87.2878,1.03696,-0.286138,-1.8169323205947876,1.7583066523075104,0.679347,111.33000183105469,,,,,,,205.5,4.670454545,205.5,4.670454545,,,,,,,,,,,,,,,,,,,Trevor Story,12564,596115
Luis Torrens,NYM,38,150,137,32,22,6,0,3,15,16,10,0,33,1,1,1,,1,0,0.234256,0.0665406,0.222962,0.29844,0.29034,0.354842,0.287728,0.645182,0.120586,3.29841,0.28615,-0.207487,-0.152631,14.1365,-3.54,83.5827,-0.360118,2.17703,-3.263756036758423,5.109124183654785,0.675215,999.0,,,,,,,122.7,3.228947368,122.7,3.228947368,,,,,,,,,,,,,,,,,,,Luis Torrens,15905,620443
Lane Thomas,KCR,60,260,231,54,34,11,1,8,31,28,24,0,65,3,2,0,,9,3,0.233818,0.0912944,0.249794,0.36548,0.311167,0.394953,0.313818,0.70612,0.161135,5.49437,0.288524,0.206943,0.199608,29.904,-0.704163,94.7098,0.406551,0.0352435,-1.2114046216011047,-1.4153738394379616,0.665289,726.6699829101562,,,,,,,273.9,4.565,273.9,4.565,,,,,,,,,,,,,,,,,,,Lane Thomas,16939,657041
Jake Burger,TEX,85,365,338,81,48,15,1,17,42,51,19,1,92,5,2,0,,1,0,0.239395,0.0524797,0.252246,0.208049,0.288774,0.439443,0.317151,0.728217,0.200048,2.70511,0.276284,-0.523847,-0.396896,43.0017,-0.0155981,101.39,-0.920743,0.649565,-0.32308483123779297,-6.020960092544556,0.664043,236.72000122070312,,,,,,,398.5,4.688235294,398.5,4.688235294,,,,,,,,,,,,,,,,,,,Jake Burger,22275,669394
Liam Hicks,MIA,71,299,259,66,47,11,1,6,33,35,30,1,44,6,3,1,,2,0,0.253427,0.100574,0.14566,0.690473,0.341933,0.376564,0.323541,0.718496,0.123136,3.16037,0.280081,-0.583998,-0.253515,36.7149,1.5155,103.247,-0.837514,-1.03421,0.30616945028305054,-3.297178030014038,0.663583,748.5399780273438,,,,,,,316.4,4.456338028,316.4,4.456338028,,,,,,,,,,,,,,,,,,,Liam Hicks,29844,689414
Jo Adell,LAA,78,338,309,73,43,13,1,16,39,48,21,1,89,5,2,0,,5,2,0.237141,0.0628296,0.262605,0.239255,0.295796,0.442809,0.322157,0.738605,0.205668,4.20671,0.276433,-0.325757,-0.109148,41.0832,1.33729,102.215,-0.434905,-2.2734,0.4447224736213684,-5.832658529281616,0.661932,120.33000183105469,,,,,,,375.5,4.814102564,375.5,4.814102564,,,,,,,,,,,,,,,,,,,Jo Adell,20220,666176
Cam Smith,HOU,70,302,269,64,43,13,1,7,35,32,27,1,81,4,2,0,,5,1,0.238986,0.0886052,0.266954,0.331911,0.314655,0.377501,0.309175,0.692156,0.138516,4.90443,0.311485,0.15273,0.106914,33.6333,-1.94062,95.1386,0.259644,0.501966,-1.4683895111083984,-2.6782811284065247,0.661483,341.8699951171875,,,,,,,298.3,4.261428571,298.3,4.261428571,,,,,,,,,,,,,,,,,,,Cam Smith,35108,701358
Edmundo Sosa,PHI,54,232,214,53,35,10,1,7,27,27,10,0,52,4,1,2,,3,1,0.250316,0.0445751,0.222471,0.200363,0.296893,0.407997,0.309976,0.704889,0.157681,5.08152,0.297258,0.164191,-0.0552353,25.9216,-1.33882,93.7657,0.108956,0.946371,-1.59150131046772,0.6417416930198669,0.653536,999.0,,,,,,,228.2,4.225925925,228.2,4.225925925,,,,,,,,,,,,,,,,,,,Edmundo Sosa,17022,624641
Taylor Trammell,HOU,58,250,218,46,27,10,1,8,30,27,28,0,75,2,2,0,,6,2,0.210785,0.112008,0.30089,0.372256,0.304656,0.380041,0.306007,0.684697,0.169256,5.72565,0.277818,-0.066538,0.192779,27.2455,-2.24342,92.9844,0.126241,1.00273,-1.9409519881010056,-0.48801302909851074,0.651355,999.0,,,,,,,245.3,4.229310344,245.3,4.229310344,,,,,,,,,,,,,,,,,,,Taylor Trammell,19960,666211
Ryan Jeffers,MIN,33,132,115,29,18,6,0,4,16,16,13,0,27,2,1,0,,1,0,0.248553,0.10168,0.204132,0.49811,0.337575,0.41684,0.335402,0.754415,0.168287,3.08921,0.286465,-0.307693,-0.153867,17.5146,1.92716,111.64,-0.46156,-0.334869,1.3514473736286163,0.28226083517074585,0.642368,298.05999755859375,,,,,,,149.3,4.524242424,149.3,4.524242424,,,,,,,,,,,,,,,,,,,Ryan Jeffers,24618,680777
Max Muncy,ATH,55,240,218,52,33,11,1,7,27,27,15,0,69,4,2,1,,3,1,0.236802,0.061793,0.287224,0.215138,0.296728,0.391327,0.304304,0.688055,0.154525,4.17354,0.310252,-0.202393,-0.272198,25.7438,-2.47314,88.4375,-0.474591,0.546057,-3.73459991812706,1.5759949684143066,0.640177,672.719970703125,,,,,,,236.5,4.3,236.5,4.3,,,,,,,,,,,,,,,,,,,Max Muncy,29779,691777
Trevor Larnach,MIN,57,245,214,53,35,10,1,7,30,28,27,1,56,2,2,0,,2,1,0.248222,0.110529,0.226751,0.487448,0.334716,0.402074,0.327605,0.73679,0.153851,3.69583,0.300913,-0.399177,-0.264012,30.9028,2.03968,106.339,-0.663189,-0.341649,1.1651169657707214,-3.5421119034290314,0.637576,748.52001953125,,,,,,,271.3,4.759649122,271.3,4.759649122,,,,,,,,,,,,,,,,,,,Trevor Larnach,21501,663616
Jared Triolo,PIT,46,199,175,43,30,9,1,3,23,18,20,0,44,2,1,1,,5,1,0.243179,0.101049,0.223297,0.452532,0.324756,0.361518,0.309184,0.686274,0.118339,5.20012,0.304341,0.0366895,0.238773,22.1574,-1.27697,92.9544,0.275462,0.402109,-1.3765654265880585,1.286985605955124,0.636071,735.5399780273438,,,,,,,198.5,4.315217391,198.5,4.315217391,,,,,,,,,,,,,,,,,,,Jared Triolo,25807,669707
Brooks Lee,MIN,83,358,329,80,55,15,1,10,38,41,24,1,63,2,3,0,,3,1,0.24255,0.0661019,0.175699,0.376222,0.295676,0.379232,0.298413,0.674908,0.136682,3.58429,0.271128,-0.632435,-0.201354,36.7353,-5.37637,86.4901,-0.833789,-2.29963,-6.518557846546173,-0.017686128616333008,0.616783,542.5700073242188,,,,,,,343.1,4.133734939,343.1,4.133734939,,,,,,,,,,,,,,,,,,,Brooks Lee,31595,686797
Danny Jansen,TEX,41,161,140,29,17,6,0,6,17,18,17,0,39,2,1,0,,0,0,0.2095,0.10745,0.24045,0.446872,0.304932,0.380797,0.307205,0.685729,0.171296,2.882,0.244706,-0.389873,-0.194718,17.7112,-1.29101,94.6274,-0.584592,-1.24145,-1.6047024130821228,1.9105515480041504,0.610873,999.0,,,,,,,153.2,3.736585365,153.2,3.736585365,,,,,,,,,,,,,,,,,,,Danny Jansen,16535,643376
Tyler Callihan,PIT,44,191,175,40,28,8,0,3,21,19,14,0,48,1,0,1,,5,1,0.226073,0.0754545,0.251269,0.300293,0.286582,0.332101,0.278338,0.618683,0.106028,5.13741,0.292203,0.0969582,0.461002,16.5422,-5.93569,72.0085,0.557961,6.12846,-5.737480521202087,5.649756699800491,0.609925,999.0,,,,,,,152.1,3.456818181,152.1,3.456818181,,,,,,,,,,,,,,,,,,,Tyler Callihan,27497,682997
Adolis García,PHI,77,333,303,71,43,14,1,14,40,45,24,1,85,3,3,0,,6,2,0.235075,0.0720266,0.256506,0.280799,0.296177,0.420989,0.314198,0.717165,0.185914,4.35278,0.278958,-0.110916,0.0963082,38.4158,-0.800938,96.6329,-0.0146073,0.237868,-1.3357999324798584,-3.2726263254880905,0.608954,213.99000549316406,,,,,,,359.3,4.666233766,359.3,4.666233766,,,,,,,,,,,,,,,,,,,Adolis Garcia,19287,666969
Sean Murphy,ATL,35,140,122,27,16,5,0,5,16,17,14,0,38,3,1,0,,0,0,0.218534,0.0997413,0.273807,0.364276,0.312613,0.397307,0.316341,0.70992,0.178773,2.20911,0.268212,-0.235146,-0.165188,16.369,-0.096598,99.2302,-0.400334,0.530307,-0.5271530300378799,1.9954307079315186,0.603351,746.0599975585938,,,,,,,141.7,4.048571428,141.7,4.048571428,,,,,,,,,,,,,,,,,,,Sean Murphy,19352,669221
Matt Wallner,MIN,41,177,152,34,17,7,1,8,22,22,19,0,55,4,1,0,,2,1,0.222735,0.10654,0.310451,0.343177,0.323901,0.447846,0.339845,0.771747,0.225111,4.38692,0.282887,-0.279678,-0.127676,24.0218,3.20253,114.662,-0.407354,-0.95537,2.6427129209041595,-2.964629113674164,0.602165,340.5899963378906,,,,,,,209.6,5.112195121,209.6,5.112195121,,,,,,,,,,,,,,,,,,,Matt Wallner,26466,670242
Carlos Narváez,BOS,39,156,139,32,21,7,0,4,16,16,14,0,42,1,1,1,,1,0,0.228507,0.0886968,0.267271,0.331861,0.302494,0.37325,0.30149,0.675744,0.144743,2.90518,0.290924,-0.284622,-0.155289,16.3917,-1.95924,85.1499,-0.43991,0.714835,-3.1628918945789337,3.574093997478485,0.601771,443.010009765625,,,,,,,145.0,3.717948717,145.0,3.717948717,,,,,,,,,,,,,,,,,,,Carlos Narvaez,19722,665966
Isaac Collins,KCR,60,260,224,53,34,11,2,5,31,26,30,0,60,3,2,1,,8,3,0.235346,0.117102,0.231446,0.505959,0.333377,0.37253,0.318224,0.705908,0.137184,5.74585,0.296511,-0.00297715,0.0396014,30.8203,0.212128,97.7058,0.0366243,0.15685,-0.6650391630828381,-2.6283346712589264,0.597188,666.1699829101562,,,,,,,268.9,4.481666666,268.9,4.481666666,,,,,,,,,,,,,,,,,,,Isaac Collins,25477,686555
