Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Paul Skenes,PIT,8,5,13,2.81909,19,19,0,0,,113.0,451,89,39,35,10,28,,4,134,10.6444,2.25552,4.71928,0.760714,0.296905,0.0629132,0.23399215936660767,0.212646,1.03654,0.288798,0.758074,,,2.70064,3.43242,3.37873,9.649999618530273,,,,,,,653.8000000000001,5.785840707964603,607.0,5.371681415929204,,,,,,,,,,,,,,,,,,,Paul Skenes,33677,694973
Tarik Skubal,DET,8,4,11,2.733,16,16,0,0,,99.0,390,78,33,30,9,20,,3,118,10.7016,1.80774,5.91989,0.84429,0.302941,0.0511733,0.25176721066236496,0.211536,0.981582,0.285281,0.766259,,,2.64906,3.06992,3.09493,7.019999980926514,,,,,,,586.0999999999999,5.920202020202019,545.0,5.505050505050505,,,,,,,,,,,,,,,,,,,Tarik Skubal,22267,669373
Cristopher Sánchez,PHI,8,5,12,3.13192,19,19,0,0,,118.0,484,106,45,41,10,30,,4,119,9.0148,2.26708,3.97639,0.745562,0.244774,0.061557,0.1832173764705658,0.236161,1.1516,0.299742,0.746747,,,3.02546,3.04766,3.02491,24.75,,,,,,,610.6,5.1745762711864405,596.0,5.0508474576271185,,,,,,,,,,,,,,,,,,,Cristopher Sanchez,20778,650911
Logan Webb,SFG,8,6,11,3.36343,18,18,0,0,,112.0,466,109,46,42,9,27,,3,105,8.43395,2.15715,3.90977,0.692385,0.225965,0.0577949,0.16816990450024605,0.249909,1.20845,0.311565,0.728813,,,3.04245,2.59336,2.29155,57.189998626708984,,,,,,,554.7000000000002,4.952678571428573,563.0,5.026785714285714,,,,,,,,,,,,,,,,,,,Logan Webb,17995,657277
Jesús Luzardo,PHI,8,6,11,3.56492,19,19,0,0,,113.0,462,97,49,45,13,34,,3,126,10.0688,2.72612,3.69346,1.04067,0.272877,0.0738811,0.19899600744247437,0.227503,1.15991,0.292731,0.730803,,,3.36881,2.54366,2.23737,70.58999633789062,,,,,,,565.1000000000001,5.0008849557522135,537.0,4.752212389380531,,,,,,,,,,,,,,,,,,,Jesus Luzardo,19959,666200
Chris Sale,ATL,8,4,10,3.23102,17,17,0,0,,103.0,422,86,40,37,11,28,,6,126,10.9615,2.4788,4.42211,0.949653,0.298642,0.0675337,0.2311079278588295,0.221555,1.10502,0.299087,0.746687,,,3.042,2.52672,2.50485,39.36000061035156,,,,,,,553.3000000000001,5.371844660194175,522.0,5.067961165048544,,,,,,,,,,,,,,,,,,,Chris Sale,10603,519242
Zack Wheeler,PHI,7,4,10,3.31067,17,17,0,0,,104.0,420,85,41,38,12,29,,5,119,10.3297,2.51453,4.10801,1.0372,0.283053,0.0689026,0.21414988487958908,0.219864,1.09971,0.285681,0.745839,,,3.27879,2.41844,2.51288,110.48999786376953,,,,,,,537.0,5.163461538461538,500.0,4.8076923076923075,,,,,,,,,,,,,,,,,,,Zack Wheeler,10310,554430
Dylan Cease,TOR,6,5,10,3.58978,18,18,0,0,,103.0,426,84,44,41,11,41,,3,125,10.9423,3.56425,3.07003,0.974185,0.292566,0.0952976,0.1972687989473343,0.219389,1.21388,0.295203,0.73454,,,3.36365,2.41014,2.06601,74.7699966430664,,,,,,,526.5000000000001,5.111650485436894,490.0,4.757281553398058,,,,,,,,,,,,,,,,,,,Dylan Cease,18525,656302
Jacob deGrom,TEX,6,4,10,3.38171,17,17,0,0,,100.0,399,82,41,38,13,23,,3,115,10.3544,2.07618,4.98723,1.16672,0.288563,0.0578603,0.23070231452584267,0.21953,1.04921,0.281362,0.738476,,,3.26419,2.38242,2.15969,50.0099983215332,,,,,,,518.9000000000001,5.189000000000001,483.0,4.83,,,,,,,,,,,,,,,,,,,Jacob deGrom,10954,594798
Yoshinobu Yamamoto,LAD,7,4,9,3.32888,15,15,0,0,,91.0,370,75,37,34,9,27,,3,98,9.65261,2.63428,3.66423,0.915319,0.263801,0.0719937,0.19180766493082047,0.220302,1.11706,0.281438,0.733597,,,3.25267,2.21353,1.98449,26.639999389648438,,,,,,,473.69999999999993,5.205494505494505,444.0,4.8791208791208796,,,,,,,,,,,,,,,,,,,Yoshinobu Yamamoto,33825,808967
Ranger Suarez,BOS,7,6,10,3.70263,18,18,0,0,,110.0,460,105,49,45,11,32,,3,99,8.08854,2.60915,3.10006,0.910815,0.214546,0.0692069,0.14533890783786774,0.24759,1.24748,0.298633,0.723734,,,3.58696,2.1969,2.23498,183.97999572753906,,,,,,,498.70000000000005,4.533636363636364,500.0,4.545454545454546,,,,,,,,,,,,,,,,,,,Ranger Suarez,17277,624133
Framber Valdez,DET,7,6,10,3.64865,18,18,0,0,,113.0,476,103,50,46,10,39,,5,103,8.17233,3.0657,2.66573,0.77219,0.2157,0.0809161,0.13478434830904007,0.238632,1.2527,0.292151,0.716984,,,3.56682,2.07648,2.1267,81.13999938964844,,,,,,,519.4000000000001,4.596460176991151,509.0,4.504424778761062,,,,,,,,,,,,,,,,,,,Framber Valdez,17295,664285
Kevin Gausman,TOR,7,6,10,3.89869,19,19,0,0,,112.0,463,102,53,49,15,32,,2,110,8.83046,2.5465,3.46768,1.16874,0.238156,0.0686787,0.16947733610868454,0.237518,1.18943,0.287058,0.713135,,,3.74048,2.05854,1.69358,112.94999694824219,,,,,,,497.1000000000002,4.438392857142859,483.0,4.3125,,,,,,,,,,,,,,,,,,,Kevin Gausman,14107,592332
Hunter Brown,HOU,7,5,10,3.42959,17,17,0,0,,99.0,407,83,41,38,11,34,,4,109,9.98237,3.07892,3.24216,0.958099,0.268811,0.0829109,0.18589980900287628,0.223391,1.17916,0.288611,0.742591,,,3.40746,2.04598,2.13001,36.189998626708984,,,,,,,485.49999999999994,4.904040404040403,456.0,4.606060606060606,,,,,,,,,,,,,,,,,,,Hunter Brown,25880,686613
Drew Rasmussen,TBR,6,5,10,3.59419,18,18,0,0,,99.0,403,88,43,39,11,25,,3,92,8.40559,2.25028,3.73535,0.991202,0.228926,0.0612863,0.16763952374458313,0.233651,1.13726,0.282257,0.715286,,,3.51592,2.0152,1.9763,132.36000061035156,,,,,,,468.49999999999994,4.732323232323232,452.0,4.565656565656566,,,,,,,,,,,,,,,,,,,Drew Rasmussen,25385,656876
Sonny Gray,BOS,7,5,9,3.90892,17,17,0,0,,101.0,417,95,47,44,12,26,,3,102,9.15281,2.37202,3.85866,1.11526,0.24516,0.0635351,0.18162520974874496,0.244783,1.20675,0.302061,0.711007,,,3.56663,1.94143,1.8422,138.08999633789062,,,,,,,469.80000000000007,4.651485148514852,466.0,4.6138613861386135,,,,,,,,,,,,,,,,,,,Sonny Gray,12768,543243
Nathan Eovaldi,TEX,7,6,9,3.74489,17,17,0,0,,103.0,420,92,46,43,12,26,,4,98,8.63999,2.25269,3.8354,1.0756,0.234345,0.0611006,0.17324479296803474,0.235421,1.14632,0.284799,0.708922,,,3.60973,1.92351,1.80958,132.50999450683594,,,,,,,481.40000000000003,4.673786407766991,465.0,4.514563106796117,,,,,,,,,,,,,,,,,,,Nathan Eovaldi,9132,543135
Shohei Ohtani,LAD,5,3,8,3.25186,14,14,0,0,,77.0,311,61,30,28,9,24,,3,91,10.6483,2.76506,3.85104,1.01319,0.292053,0.0758375,0.2162153199315071,0.213455,1.09695,0.281676,0.749688,,,3.25605,1.92146,1.82335,1.2699999809265137,,,,,,,401.5,5.214285714285714,369.0,4.792207792207792,,,,,,,,,,,,,,,,,,,Shohei Ohtani,19755,660271
George Kirby,SEA,7,6,10,3.7041,18,18,0,0,,105.0,430,98,47,43,13,21,,4,99,8.49254,1.82501,4.65342,1.07392,0.23119,0.0496816,0.181507907807827,0.24224,1.1324,0.292034,0.709637,,,3.50041,1.89232,1.55792,64.58000183105469,,,,,,,485.3,4.621904761904762,479.0,4.561904761904762,,,,,,,,,,,,,,,,,,,George Kirby,25436,669923
Bryan Woo,SEA,8,5,10,3.55206,18,18,0,0,,108.0,434,91,46,43,15,23,,4,106,8.78206,1.87364,4.68716,1.24471,0.242849,0.0518116,0.1910378523170948,0.223769,1.05223,0.26553,0.725869,,,3.6892,1.87914,1.86681,34.77000045776367,,,,,,,509.1,4.7138888888888895,476.0,4.407407407407407,,,,,,,,,,,,,,,,,,,Bryan Woo,30279,693433
Nolan McLean,NYM,7,5,10,3.55791,17,17,0,0,,102.0,425,86,44,40,10,37,,6,106,9.38051,3.31965,2.82575,0.893876,0.249135,0.0881658,0.16096894443035126,0.225966,1.21838,0.286565,0.73071,,,3.58339,1.86371,1.80308,87.29000091552734,,,,,,,491.20000000000005,4.815686274509805,463.0,4.53921568627451,,,,,,,,,,,,,,,,,,,Nolan McLean,33703,690997
Logan Gilbert,SEA,6,5,10,3.56073,17,17,0,0,,99.0,397,83,42,39,13,23,,4,108,9.85497,2.05981,4.78441,1.23049,0.272351,0.0569247,0.21542645245790482,0.22504,1.0739,0.280707,0.729594,,,3.48847,1.85717,1.72988,37.150001525878906,,,,,,,491.90000000000003,4.968686868686869,461.0,4.656565656565657,,,,,,,,,,,,,,,,,,,Logan Gilbert,22250,669302
Gerrit Cole,NYY,7,5,9,4.03997,18,18,0,0,,108.0,451,98,53,49,16,33,,4,107,8.89913,2.77187,3.21051,1.30479,0.238071,0.0741536,0.16391737759113312,0.237665,1.21349,0.284177,0.718016,,,4.0417,1.85499,1.40665,232.89999389648438,,,,,,,450.6000000000001,4.172222222222223,435.0,4.027777777777778,,,,,,,,,,,,,,,,,,,Gerrit Cole,13125,543037
Joe Ryan,MIN,6,6,9,3.8255,17,17,0,0,,97.0,393,84,45,41,14,23,,5,105,9.7541,2.14018,4.55761,1.31232,0.266752,0.0585289,0.2082233466207981,0.229546,1.10479,0.283105,0.713676,,,3.69032,1.84605,1.6262,78.52999877929688,,,,,,,453.20000000000016,4.67216494845361,429.0,4.422680412371134,,,,,,,,,,,,,,,,,,,Joe Ryan,21390,657746
Chase Burns,CIN,5,5,7,3.55817,19,14,0,0,,79.0,326,67,34,31,10,26,,2,93,10.5259,2.89057,3.64147,1.17553,0.285459,0.0783911,0.20706740766763687,0.223992,1.16113,0.289552,0.747648,,,3.50486,1.81689,1.6657,109.72000122070312,,,,,,,389.40000000000003,4.929113924050633,367.0,4.6455696202531644,,,,,,,,,,,,,,,,,,,Chase Burns,35333,695505
José Soriano,LAA,6,6,10,3.68608,18,18,0,0,,103.0,439,90,46,42,9,45,,5,101,8.78272,3.89816,2.25304,0.747831,0.228904,0.101598,0.12730658799409866,0.230209,1.30338,0.289258,0.722969,,,3.68182,1.81267,1.9361,321.80999755859375,,,,,,,469.5,4.558252427184466,450.0,4.368932038834951,,,,,,,,,,,,,,,,,,,Jose Soriano,22100,667755
Shane McClanahan,TBR,6,5,9,3.73325,16,16,0,0,,94.0,386,82,42,39,11,31,,2,98,9.36305,2.95364,3.17001,1.08191,0.252449,0.0796367,0.17281213402748108,0.231272,1.19935,0.288131,0.725933,,,3.64904,1.7826,1.75225,182.99000549316406,,,,,,,444.09999999999997,4.724468085106382,424.0,4.51063829787234,,,,,,,,,,,,,,,,,,,Shane McClanahan,21483,663556
Freddy Peralta,NYM,7,6,10,3.79457,18,18,0,0,,103.0,431,85,47,44,13,40,,5,114,9.96193,3.4557,2.88275,1.17445,0.265729,0.092179,0.17355035245418549,0.220932,1.2092,0.278133,0.731526,,,3.8779,1.724,1.53703,56.36000061035156,,,,,,,474.30000000000007,4.604854368932039,439.0,4.262135922330097,,,,,,,,,,,,,,,,,,,Freddy Peralta,18679,642547
Garrett Crochet,BOS,5,3,7,3.20178,11,11,0,0,,64.0,258,53,25,23,7,17,,2,77,10.8433,2.44782,4.42976,0.975606,0.298128,0.067301,0.230826735496521,0.221262,1.0988,0.296424,0.751934,,,3.01746,1.67616,1.67639,12.239999771118164,,,,,,,346.7,5.4171875,326.0,5.09375,,,,,,,,,,,,,,,,,,,Garrett Crochet,27463,676979
Kyle Bradish,BAL,5,5,9,3.81984,17,17,0,0,,92.0,388,82,43,39,11,33,,4,97,9.48203,3.25953,2.90902,1.03083,0.250901,0.0862493,0.1646517589688301,0.23275,1.24494,0.292696,0.722492,,,3.70545,1.65611,1.40871,72.95999908447266,,,,,,,415.3,4.514130434782609,400.0,4.3478260869565215,,,,,,,,,,,,,,,,,,,Kyle Bradish,24586,680694
Aaron Nola,PHI,6,7,9,4.17824,18,18,0,0,,106.0,443,101,53,49,16,30,,3,105,8.95338,2.57413,3.47821,1.36842,0.237831,0.0683773,0.1694534868001938,0.247496,1.24273,0.295975,0.716706,,,4.04353,1.63777,1.36019,205.52999877929688,,,,,,,436.0000000000001,4.113207547169813,433.0,4.084905660377358,,,,,,,,,,,,,,,,,,,Aaron Nola,16149,605400
Braxton Ashcraft,PIT,4,5,8,3.75724,21,16,0,0,,89.0,378,85,41,37,9,29,,4,84,8.49902,2.9508,2.88024,0.896987,0.223471,0.0775876,0.14588311314582825,0.245313,1.2742,0.300914,0.723053,,,3.61595,1.63653,1.58496,239.36000061035156,,,,,,,395.9,4.448314606741572,397.0,4.46067415730337,,,,,,,,,,,,,,,,,,,Braxton Ashcraft,23793,677952
Cole Ragans,KCR,5,4,7,3.6932,13,13,0,0,,75.0,312,61,34,31,9,30,,2,93,11.1111,3.542,3.13695,1.04478,0.297843,0.0949464,0.2028961479663849,0.217858,1.20411,0.293035,0.727801,,,3.41803,1.63344,1.42057,48.15999984741211,,,,,,,375.69999999999993,5.009333333333332,348.0,4.64,,,,,,,,,,,,,,,,,,,Cole Ragans,21846,666142
Griffin Jax,TBR,4,5,7,3.36864,20,14,0,0,,71.0,290,58,29,27,7,22,,3,86,10.9616,2.85376,3.84111,0.951351,0.297844,0.077541,0.22030248492956161,0.218707,1.13376,0.294952,0.737412,,,3.10819,1.63138,1.56685,149.2100067138672,,,,,,,385.49999999999994,5.429577464788731,361.0,5.084507042253521,,,,,,,,,,,,,,,,,,,Griffin Jax,20253,643377
Reid Detmers,LAA,5,6,8,4.1693,24,17,0,0,,99.0,418,90,50,46,13,35,,5,108,9.80809,3.16812,3.09587,1.17245,0.258738,0.0835752,0.17516300827264786,0.236941,1.25561,0.298173,0.700756,,,3.81355,1.62186,1.23434,350.4599914550781,,,,,,,434.70000000000005,4.3909090909090915,422.0,4.262626262626263,,,,,,,,,,,,,,,,,,,Reid Detmers,27468,672282
Max Fried,NYY,6,3,7,3.35942,12,12,0,0,,77.0,318,68,31,29,7,23,,3,72,8.38093,2.69563,3.10907,0.821262,0.225741,0.072607,0.15313363820314407,0.231291,1.17508,0.283854,0.734587,,,3.44716,1.62066,1.74024,50.04999923706055,,,,,,,372.90000000000003,4.842857142857143,360.0,4.675324675324675,,,,,,,,,,,,,,,,,,,Max Fried,13743,608331
Sandy Alcantara,MIA,6,7,9,4.21196,18,18,0,0,,111.0,469,108,57,52,13,33,,4,91,7.38006,2.68282,2.75086,1.04428,0.194181,0.0705893,0.12359202653169632,0.250258,1.27056,0.290335,0.687535,,,3.98407,1.60643,1.25721,144.57000732421875,,,,,,,451.7000000000001,4.069369369369371,457.0,4.117117117117117,,,,,,,,,,,,,,,,,,,Sandy Alcantara,18684,645261
Michael King,SDP,6,5,9,3.76414,17,17,0,0,,98.0,412,85,45,41,12,37,,5,102,9.3507,3.37258,2.77257,1.13127,0.247223,0.0891677,0.15805567800998688,0.230199,1.24493,0.284646,0.739343,,,3.92774,1.6019,1.40945,129.55999755859375,,,,,,,434.6,4.4346938775510205,412.0,4.204081632653061,,,,,,,,,,,,,,,,,,,Michael King,19853,650633
Tyler Glasnow,LAD,5,3,7,3.60288,12,12,0,0,,71.0,292,55,31,29,8,27,,2,86,10.8023,3.38323,3.19288,1.0567,0.293644,0.0919682,0.20167545229196548,0.21066,1.15254,0.278272,0.726002,,,3.43287,1.54761,1.31132,113.73999786376953,,,,,,,369.0,5.197183098591549,336.0,4.732394366197183,,,,,,,,,,,,,,,,,,,Tyler Glasnow,14374,607192
Spencer Strider,ATL,6,5,8,3.98993,16,16,0,0,,94.0,393,81,45,42,12,36,,4,109,10.4476,3.42829,3.04748,1.19992,0.276754,0.090814,0.18593991547822952,0.228354,1.24208,0.293838,0.720282,,,3.78619,1.54298,1.35861,124.86000061035156,,,,,,,435.4,4.631914893617021,412.0,4.382978723404255,,,,,,,,,,,,,,,,,,,Spencer Strider,27498,675911
Parker Messick,CLE,5,5,9,3.84777,17,17,0,0,,94.0,394,87,43,40,11,31,,4,88,8.49411,2.93962,2.88952,1.05307,0.223898,0.0774861,0.1464117169380188,0.242798,1.25972,0.293315,0.725438,,,3.85463,1.5315,1.55106,294.17999267578125,,,,,,,405.09999999999997,4.309574468085106,398.0,4.23404255319149,,,,,,,,,,,,,,,,,,,Parker Messick,31986,800048
Trevor Rogers,BAL,6,6,9,4.07697,17,17,0,0,,96.0,408,92,47,44,11,32,,3,84,7.80479,2.96852,2.62919,1.06576,0.205057,0.0779923,0.12706418335437775,0.247057,1.28467,0.290502,0.7081,,,4.00232,1.51151,1.24627,146.07000732421875,,,,,,,398.90000000000015,4.155208333333335,400.0,4.166666666666667,,,,,,,,,,,,,,,,,,,Trevor Rogers,22286,669432
Jacob Misiorowski,MIL,6,5,8,3.84538,22,17,0,0,,96.0,405,75,45,41,12,44,,6,117,10.9841,4.1015,2.67806,1.12058,0.289741,0.108191,0.18155083805322647,0.211706,1.23724,0.279989,0.727069,,,3.84439,1.50691,1.39644,114.13999938964844,,,,,,,451.80000000000007,4.706250000000001,408.0,4.25,,,,,,,,,,,,,,,,,,,Jacob Misiorowski,31623,694819
Ben Brown,CHC,5,5,6,3.76014,30,12,0,0,,91.0,376,79,41,38,10,30,,3,99,9.85308,2.93247,3.35999,1.01125,0.263992,0.0785692,0.18542271107435226,0.230311,1.19761,0.294568,0.714681,,,3.46121,1.4951,1.18621,733.6500244140625,,,,,,,444.0,4.8791208791208796,424.0,4.65934065934066,,,,,,,,,,,,,,,,,,,Ben Brown,23590,676962
Nick Lodolo,CIN,5,5,8,4.01805,16,16,0,0,,93.0,390,86,45,41,13,25,,8,94,9.08214,2.39231,3.79639,1.30803,0.240382,0.0633187,0.17706357687711716,0.240887,1.19327,0.290135,0.715297,,,4.01917,1.48864,1.49397,127.94999694824219,,,,,,,393.70000000000005,4.233333333333333,385.0,4.139784946236559,,,,,,,,,,,,,,,,,,,Nick Lodolo,26378,666157
Shota Imanaga,CHC,7,5,9,3.89031,17,17,0,0,,102.0,412,91,48,44,17,22,,2,95,8.44231,1.96342,4.29979,1.51235,0.231254,0.0537825,0.17747129127383232,0.234258,1.11164,0.267888,0.73232,,,4.13969,1.46089,1.44468,157.92999267578125,,,,,,,427.1,4.1872549019607845,407.0,3.9901960784313726,,,,,,,,,,,,,,,,,,,Shota Imanaga,33829,684007
MacKenzie Gore,TEX,5,5,8,3.95707,15,15,0,0,,86.0,363,75,41,38,11,34,,3,97,10.216,3.6101,2.82984,1.11375,0.268408,0.0948491,0.17355866730213165,0.231666,1.27854,0.298061,0.724364,,,3.76805,1.4504,1.23372,164.82000732421875,,,,,,,389.0999999999999,4.524418604651162,370.0,4.3023255813953485,,,,,,,,,,,,,,,,,,,MacKenzie Gore,22201,669022
Tanner Bibee,CLE,6,6,9,4.00653,17,17,0,0,,104.0,434,96,50,46,14,32,,4,96,8.38582,2.80423,2.99042,1.20685,0.222116,0.0742759,0.1478400081396103,0.242403,1.24267,0.287181,0.719274,,,4.04577,1.4457,1.45977,188.6300048828125,,,,,,,431.80000000000007,4.151923076923078,422.0,4.0576923076923075,,,,,,,,,,,,,,,,,,,Tanner Bibee,30134,676440
Cam Schlittler,NYY,5,4,8,3.71768,14,14,0,0,,80.0,336,70,36,33,9,29,,4,83,9.23611,3.26681,2.82726,1.01846,0.245288,0.0867581,0.1585296466946602,0.229598,1.23023,0.285871,0.728896,,,3.74287,1.43549,1.38638,116.62999725341797,,,,,,,366.29999999999995,4.578749999999999,350.0,4.375,,,,,,,,,,,,,,,,,,,Cam Schlittler,32095,693645
Mitch Keller,PIT,6,7,9,4.3233,18,18,0,0,,105.0,447,104,55,50,13,32,,6,90,7.74445,2.75539,2.81066,1.10792,0.201741,0.0717771,0.12996378540992737,0.254399,1.29905,0.297945,0.689541,,,4.07128,1.43177,1.11028,518.6300048828125,,,,,,,412.70000000000005,3.930476190476191,422.0,4.019047619047619,,,,,,,,,,,,,,,,,,,Mitch Keller,17594,656605
Mason Miller,SDP,2,1,0,2.28758,40,0,19,1,,40.0,155,23,11,10,3,15,,1,63,14.2012,3.36812,4.21636,0.723271,0.405443,0.0961596,0.30928339809179306,0.164342,0.94652,0.269692,0.803636,,,2.22211,1.42861,1.48866,27.860000610351562,,,,,,,376.3,9.4075,338.0,8.45,,,,,,,,,,,,,,,,,,,Mason Miller,31757,695243
Kris Bubic,KCR,5,5,7,3.7642,19,14,0,0,,82.0,345,74,37,34,9,29,,3,81,8.89812,3.16606,2.81048,0.953429,0.235313,0.0837272,0.15158594399690628,0.237602,1.25869,0.294226,0.724145,,,3.65835,1.38847,1.4649,190.69000244140625,,,,,,,369.70000000000005,4.508536585365854,359.0,4.378048780487805,,,,,,,,,,,,,,,,,,,Kris Bubic,21455,663460
Carlos Rodón,NYY,8,6,9,4.09449,18,18,0,0,,107.0,450,92,53,49,16,40,,5,113,9.49559,3.37731,2.81158,1.32089,0.251894,0.0895915,0.16230222582817078,0.227777,1.2336,0.277254,0.718875,,,4.16299,1.38703,1.34279,202.3000030517578,,,,,,,446.8,4.17570093457944,418.0,3.9065420560747666,,,,,,,,,,,,,,,,,,,Carlos Rodon,16137,607074
Hunter Greene,CIN,4,3,6,3.74194,11,11,0,0,,67.0,276,54,30,28,10,22,,4,80,10.7331,2.98222,3.59904,1.3407,0.290414,0.0806921,0.20972183346748352,0.217453,1.14032,0.277469,0.738807,,,3.81482,1.37807,1.32638,444.32000732421875,,,,,,,314.4,4.692537313432836,287.0,4.2835820895522385,,,,,,,,,,,,,,,,,,,Hunter Greene,22182,668881
Matthew Boyd,CHC,6,4,8,3.81229,14,14,0,0,,81.0,337,74,37,34,10,23,,3,78,8.62896,2.59858,3.32065,1.13467,0.23116,0.0696129,0.16154690831899643,0.237621,1.19573,0.285828,0.721438,,,3.81801,1.36788,1.26706,212.75999450683594,,,,,,,362.0,4.469135802469136,353.0,4.3580246913580245,,,,,,,,,,,,,,,,,,,Matthew Boyd,15440,571510
Grayson Rodriguez,LAA,5,5,7,3.97347,14,14,0,0,,80.0,337,73,38,35,10,28,,3,84,9.46022,3.14393,3.00904,1.13149,0.249512,0.0829206,0.16659096628427505,0.239267,1.26458,0.298118,0.720846,,,3.79924,1.36671,1.26486,397.1099853515625,,,,,,,354.2,4.4275,345.0,4.3125,,,,,,,,,,,,,,,,,,,Grayson Rodriguez,24492,680570
Emmet Sheehan,LAD,5,3,6,3.93024,20,13,0,0,,75.0,309,63,36,33,11,25,,3,85,10.2014,2.93615,3.47442,1.26625,0.275507,0.0792958,0.19621147960424423,0.223269,1.16271,0.28143,0.712453,,,3.76983,1.36446,0.964403,111.20999908447266,,,,,,,341.9,4.558666666666666,318.0,4.24,,,,,,,,,,,,,,,,,,,Emmet Sheehan,29839,686218
Gavin Williams,CLE,6,6,9,3.88925,17,17,0,0,,101.0,428,86,47,44,12,44,,4,108,9.59815,3.94169,2.43503,1.10139,0.251664,0.103351,0.14831238985061646,0.226639,1.29076,0.283773,0.733447,,,3.9871,1.35933,1.58203,144.74000549316406,,,,,,,448.20000000000005,4.437623762376238,421.0,4.1683168316831685,,,,,,,,,,,,,,,,,,,Gavin Williams,30122,668909
Casey Mize,DET,5,5,8,4.05443,15,15,0,0,,83.0,348,80,41,37,11,23,,3,75,8.16003,2.55207,3.19741,1.17317,0.215923,0.0675304,0.14839224517345428,0.249583,1.25141,0.294806,0.712631,,,3.94944,1.32173,1.11153,289.6499938964844,,,,,,,342.9000000000001,4.1313253012048206,344.0,4.144578313253012,,,,,,,,,,,,,,,,,,,Casey Mize,20492,663554
Trey Yesavage,TOR,5,4,8,3.97795,16,16,0,0,,83.0,350,70,40,37,10,36,,3,89,9.6807,3.89548,2.48511,1.1346,0.254705,0.102492,0.15221251547336578,0.225401,1.27961,0.282071,0.724477,,,3.99101,1.31208,1.17912,194.2899932861328,,,,,,,370.20000000000005,4.460240963855422,346.0,4.168674698795181,,,,,,,,,,,,,,,,,,,Trey Yesavage,35456,702056
Jack Flaherty,DET,5,6,8,4.2442,16,16,0,0,,89.0,380,81,46,42,12,35,,4,97,9.81014,3.56627,2.75081,1.24181,0.255974,0.0930539,0.1629198044538498,0.237208,1.30119,0.296472,0.711724,,,4.04841,1.3088,0.984912,209.0,,,,,,,377.4,4.240449438202247,366.0,4.112359550561798,,,,,,,,,,,,,,,,,,,Jack Flaherty,17479,656427
Andrew Abbott,CIN,5,6,8,4.2883,17,17,0,0,,99.0,418,96,51,47,16,32,,2,87,7.94425,2.95125,2.69183,1.44599,0.208533,0.0774688,0.13106373697519302,0.250243,1.29892,0.285643,0.727205,,,4.48573,1.30796,1.28053,221.92999267578125,,,,,,,358.19999999999993,3.6181818181818173,359.0,3.6262626262626263,,,,,,,,,,,,,,,,,,,Andrew Abbott,29911,671096
Shane Bieber,TOR,5,4,7,3.72353,16,13,0,0,,77.0,317,72,35,32,10,19,,2,73,8.48631,2.23813,3.7917,1.14854,0.228918,0.0603734,0.16854453459382057,0.242228,1.17889,0.289779,0.729022,,,3.71427,1.28473,1.31785,474.0400085449219,,,,,,,342.6000000000001,4.4493506493506505,338.0,4.3896103896103895,,,,,,,,,,,,,,,,,,,Shane Bieber,19427,669456
Payton Tolle,BOS,4,4,7,4.05658,14,14,0,0,,78.0,324,70,38,35,11,26,,3,80,9.27096,3.07443,3.01551,1.27581,0.246191,0.0816415,0.16454914212226868,0.23581,1.23955,0.286863,0.720039,,,4.0159,1.28313,1.24843,673.0,,,,,,,332.9000000000001,4.267948717948719,320.0,4.102564102564102,,,,,,,,,,,,,,,,,,,Payton Tolle,35466,801139
Brandon Woodruff,MIL,5,4,7,3.89798,13,13,0,0,,76.0,310,66,36,33,12,21,,3,78,9.20003,2.45419,3.74871,1.39634,0.250245,0.0667549,0.1834898293018341,0.22874,1.13573,0.272722,0.723947,,,4.01264,1.27157,1.09171,143.82000732421875,,,,,,,327.19999999999993,4.305263157894736,308.0,4.052631578947368,,,,,,,,,,,,,,,,,,,Brandon Woodruff,16162,605540
Michael Wacha,KCR,6,6,8,4.3639,17,17,0,0,,100.0,423,98,53,49,13,31,,3,79,7.07002,2.76216,2.5596,1.19844,0.185577,0.0725023,0.11307472735643387,0.25278,1.29134,0.286074,0.691727,,,4.28042,1.26634,1.11716,609.2899780273438,,,,,,,381.3,3.813,387.0,3.87,,,,,,,,,,,,,,,,,,,Michael Wacha,14078,608379
Jared Jones,PIT,5,5,6,4.07856,20,14,0,0,,82.0,344,75,40,37,11,28,,4,84,9.26831,3.08048,3.00872,1.18359,0.245124,0.081471,0.16365256160497665,0.239066,1.25452,0.294112,0.711824,,,3.9106,1.266,1.08803,714.77001953125,,,,,,,348.5,4.25,339.0,4.134146341463414,,,,,,,,,,,,,,,,,,,Jared Jones,27863,683003
