Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tyler Stuart","WSN",0.0507,0.07,0.0719,4.57992,0.1977,0.1707,0,0,,1,4.347,1.0484,0.5492,0.50888,0.139444,0.3589,0.0046,0.0415,0.7239,6.5151,3.2301,2.017,1.255,0.166529,0.0825627,0.0839659571647644,0.265646,1.4073,0.294804,0.707958,0.448858,,4.70131,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tyler Stuart","sa3020264",701603
"Ross Stripling",,0.0517,0.066,0.0594,4.70988,0.3008,0.1488,0,0,,1,4.315,1.1088,0.5611,0.52332,0.160889,0.2504,0.0076,0.0314,0.6852,6.1668,2.2536,2.73642,1.448,0.158795,0.0580301,0.10076476633548737,0.274918,1.3592,0.29742,0.70382,0.411001,,4.70169,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ross Stripling","13273",548389
"Bryce Mayer","HOU",0.0549,0.0646,0.0666,4.66209,0.2348,0.1628,0,0,,1,4.323,1.0082,0.5541,0.51801,0.159333,0.3531,0.0056,0.0477,0.85,7.65,3.1779,2.40725,1.434,0.196623,0.0816794,0.11494334042072296,0.25705,1.3613,0.29142,0.709169,0.395494,,4.70887,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Bryce Mayer","sa3025558",809343
"Leandro Lopez","TEX",0.0544,0.0665,0.0735,4.57443,0.1829,0.1739,0,0,,1,4.389,1.001,0.5484,0.50827,0.135778,0.4543,0.0042,0.0358,0.8293,7.4637,4.0887,1.82545,1.222,0.18895,0.103509,0.08544087409973145,0.256739,1.4553,0.294913,0.716797,0.445063,,4.71195,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Leandro Lopez","sa3016748",699214
"Lael Lockhart","DET",0.0533,0.0669,0.0724,4.48893,0.2092,0.1682,0,0,,1,4.412,1.0187,0.5394,0.49877,0.127889,0.4375,0.005,0.0473,0.7695,6.9255,3.9375,1.75886,1.151,0.174411,0.0991614,0.0752493292093277,0.259396,1.4562,0.294015,0.717845,0.441355,,4.71309,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Lael Lockhart","sa3017502",679712
"Ty Blach",,0.0518,0.0646,0.0562,4.62411,0.3486,0.1386,0,0,,1,4.341,1.1239,0.5542,0.51379,0.144111,0.2706,0.0077,0.0468,0.623,5.607,2.4354,2.30229,1.297,0.143515,0.0623359,0.08117945492267609,0.279327,1.3945,0.300873,0.70451,0.447998,,4.71478,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ty Blach","14361",621389
"Brian Gonzalez","SDP",0.0537,0.0636,0.0622,4.48299,0.3131,0.1461,0,0,,1,4.346,0.9991,0.534,0.49811,0.151667,0.388,0.0077,0.0395,0.8372,7.5348,3.492,2.15773,1.365,0.192637,0.0892775,0.1033593937754631,0.25497,1.3871,0.289263,0.726187,0.387169,,4.7149,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brian Gonzalez","sa828794",656473
"Landon Harper","ATL",0.0545,0.0633,0.0588,4.76352,0.2958,0.1498,0,0,,1,4.324,1.1009,0.5675,0.52928,0.157556,0.2783,0.0072,0.0344,0.703,6.327,2.5047,2.52605,1.418,0.162581,0.0643617,0.09821925312280655,0.27445,1.3792,0.299404,0.700574,0.41999,,4.71546,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Landon Harper","sa3020404",804542
"Jackson Kent","WSN",0.052,0.0693,0.0756,4.50576,0.1754,0.1754,0,0,,1,4.342,1.024,0.5384,0.50064,0.145889,0.3669,0.004,0.0408,0.764,6.876,3.3021,2.08231,1.313,0.175956,0.0845002,0.09145555645227432,0.260275,1.3909,0.290341,0.718406,0.408774,,4.72679,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jackson Kent","sa3035282",800600
"Nolan Kingham",,0.0535,0.0637,0.0563,4.81194,0.3189,0.1449,0,0,,1,4.402,1.1154,0.577,0.53466,0.135556,0.3563,0.0079,0.042,0.6824,6.1416,3.2067,1.91524,1.22,0.15502,0.0809405,0.0740799605846405,0.278592,1.4717,0.307572,0.697936,0.477424,,4.72746,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nolan Kingham","sa3008224",663884
"Erick Fedde",,0.051,0.0671,0.0588,4.78062,0.2901,0.1511,0,0,,1,4.377,1.0605,0.5701,0.53118,0.147556,0.3721,0.0177,0.031,0.7659,6.8931,3.3489,2.05832,1.328,0.174983,0.0850126,0.08997030556201935,0.266866,1.4326,0.298305,0.703495,0.424004,,4.73086,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Richard Gallardo","TOR",0.0543,0.0655,0.0666,4.73121,0.2233,0.1653,0,0,,1,4.36,1.0771,0.565,0.52569,0.152,0.3177,0.0053,0.0454,0.7311,6.5799,2.8593,2.30123,1.368,0.167683,0.072867,0.09481651335954666,0.269484,1.3948,0.297097,0.70203,0.431176,,4.73824,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Richard Gallardo","sa3009990",682620
"Matt Osterberg",,0.054,0.0672,0.0736,4.60962,0.1754,0.1754,0,0,,1,4.357,1.1111,0.5539,0.51218,0.139,0.3083,0.004,0.0386,0.622,5.598,2.7747,2.01752,1.251,0.142759,0.0707597,0.07199907302856445,0.277075,1.4194,0.299191,0.706646,0.458996,,4.73884,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Matt Osterberg","sa3017462",684296
"Yu-Min Lin","ARI",0.0545,0.0666,0.0711,4.74075,0.1754,0.1754,0,0,,1,4.456,1.0884,0.5703,0.52675,0.118667,0.4321,0.0041,0.0557,0.6988,6.2892,3.8889,1.61722,1.068,0.156822,0.0969704,0.05985189974308014,0.274281,1.5205,0.30778,0.701583,0.484393,,4.7436,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Yu-Min Lin","sa3019278",801179
"Aaron Brooks",,0.0506,0.0663,0.0563,4.74084,0.3296,0.1426,0,0,,1,4.381,1.1427,0.5708,0.52676,0.134,0.3046,0.0077,0.0401,0.5838,5.2542,2.7414,1.91661,1.206,0.133257,0.0695275,0.06372974812984467,0.283106,1.4473,0.303963,0.695801,0.495002,,4.74364,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Aaron Brooks","12272",605156
"Connor Wietgrefe","PIT",0.0519,0.0694,0.0725,4.66812,0.1754,0.1754,0,0,,1,4.359,1.0942,0.5576,0.51868,0.143889,0.3176,0.004,0.0372,0.663,5.967,2.8584,2.08753,1.295,0.152099,0.0728607,0.07923834025859833,0.273263,1.4118,0.297222,0.705743,0.414574,,4.74409,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Connor Wietgrefe","sa3025401",809733
"Blake Wehunt","BOS",0.0524,0.0686,0.0688,4.80771,0.1853,0.1733,0,0,,1,4.391,1.054,0.574,0.53419,0.142,0.394,0.0043,0.0436,0.7706,6.9354,3.546,1.95584,1.278,0.175495,0.089729,0.08576634526252747,0.266606,1.448,0.299921,0.699648,0.440877,,4.75274,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Blake Wehunt","sa3023220",687762
"Cooper Hjerpe","STL",0.0541,0.0671,0.0757,4.50369,0.1754,0.1754,0,0,,1,4.417,0.9791,0.5385,0.50041,0.134556,0.4733,0.004,0.05,0.8501,7.6509,4.2597,1.79611,1.211,0.192461,0.107154,0.08530677109956741,0.251457,1.4524,0.290317,0.723009,0.403108,,4.75406,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Cooper Hjerpe","sa3020736",687309
"Kenny Hernandez",,0.0529,0.068,0.0731,4.57749,0.187,0.173,0,0,,1,4.391,1.0801,0.5499,0.50861,0.132556,0.369,0.0044,0.0394,0.6644,5.9796,3.321,1.80054,1.193,0.15131,0.0840355,0.06727397441864014,0.271205,1.4491,0.297442,0.711661,0.447682,,4.75476,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kenny Hernandez","sa943755",665789
"Connor Noland","CHC",0.0535,0.0667,0.0686,4.68198,0.2109,0.1679,0,0,,1,4.357,1.0976,0.5629,0.52022,0.138111,0.3388,0.0049,0.0324,0.64,5.76,3.0492,1.88902,1.243,0.14689,0.0777599,0.06913013011217117,0.275378,1.4364,0.299122,0.70271,0.477578,,4.76418,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Connor Noland","sa3020834",690939
"Carlos Carrasco","ATL",0.0537,0.0651,0.0602,4.87449,0.2612,0.1572,0,0,,1,4.382,1.1111,0.5816,0.54161,0.155,0.3212,0.0072,0.0413,0.7348,6.6132,2.8908,2.28767,1.395,0.167686,0.0732999,0.09438611567020416,0.276427,1.4323,0.305493,0.699992,0.446033,,4.76804,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Carlos Carrasco","6632",471911
"Walker Powell","CHC",0.0542,0.067,0.0721,4.6872,0.1754,0.1754,0,0,,1,4.318,1.0875,0.5608,0.5208,0.152222,0.2898,0.004,0.0389,0.6655,5.9895,2.6082,2.29641,1.37,0.154122,0.0671144,0.08700787276029587,0.272604,1.3773,0.294894,0.701347,0.440961,,4.76912,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Walker Powell","sa3017815",689608
"Corey Kluber",,0.0506,0.0651,0.0513,4.76829,0.375,0.133,0,0,,1,4.311,1.0848,0.5643,0.52981,0.173111,0.2339,0.0064,0.0475,0.7301,6.5709,2.1051,3.12142,1.558,0.169357,0.0542566,0.115100909024477,0.269208,1.3187,0.291611,0.700891,0.365,,4.76958,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Corey Kluber","2429",446372
"James Marvel",,0.0508,0.0667,0.0578,4.7682,0.3115,0.1465,0,0,,1,4.394,1.1065,0.5722,0.5298,0.136,0.3526,0.0078,0.0432,0.659,5.931,3.1734,1.86897,1.224,0.149977,0.0802458,0.0697314441204071,0.27675,1.4591,0.302978,0.699062,0.474002,,4.77254,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"James Marvel","19675",621086
"C.J. Culpepper","MIN",0.0517,0.0696,0.07,4.80024,0.1754,0.1754,0,0,,1,4.44,1.0786,0.5763,0.53336,0.126444,0.4296,0.0041,0.0461,0.7157,6.4413,3.8664,1.66597,1.138,0.161194,0.0967568,0.06443692743778229,0.272078,1.5082,0.304967,0.700057,0.480609,,4.77461,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"C.J. Culpepper","sa3020563",690217
"Rony García",,0.0503,0.0646,0.0488,4.78269,0.4022,0.1272,0,0,,1,4.358,1.0106,0.5649,0.53141,0.165667,0.3637,0.0094,0.0523,0.8794,7.9146,3.2733,2.41793,1.491,0.20179,0.0834557,0.11833410710096359,0.256367,1.3743,0.291665,0.708529,0.350978,,4.778,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Rony Garcia","20430",665621
"Winston Santos","TEX",0.0535,0.0677,0.0717,4.71222,0.1754,0.1754,0,0,,1,4.35,1.0328,0.5604,0.52358,0.157556,0.3441,0.004,0.0555,0.8005,7.2045,3.0969,2.32636,1.418,0.184023,0.0791034,0.10491954535245895,0.261442,1.3769,0.292495,0.706118,0.399886,,4.78116,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Winston Santos","sa3015952",692437
"Khal Stephen","CLE",0.0505,0.0706,0.0702,4.74417,0.1837,0.1737,0,0,,1,4.311,1.0482,0.5625,0.52713,0.168556,0.2984,0.0042,0.038,0.7764,6.9876,2.6856,2.60188,1.517,0.180097,0.0692183,0.11087914556264877,0.263725,1.3466,0.290346,0.706001,0.377989,,4.78276,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Khal Stephen","sa3043049",701590
"Chen-Wei Lin","STL",0.0528,0.0684,0.0739,4.59612,0.1754,0.1754,0,0,,1,4.421,1.0151,0.552,0.51068,0.128556,0.4626,0.004,0.0445,0.7718,6.9462,4.1634,1.6684,1.157,0.174576,0.104637,0.06993892043828964,0.259358,1.4777,0.294187,0.713327,0.452685,,4.78406,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chen-Wei Lin","sa3022876",813820
"Luis De Avila",,0.0544,0.0668,0.0749,4.54617,0.1754,0.1754,0,0,,1,4.433,1.0673,0.5497,0.50513,0.118111,0.4429,0.0041,0.0434,0.6726,6.0534,3.9861,1.51863,1.063,0.151726,0.0999098,0.05181591212749481,0.270428,1.5102,0.300758,0.714209,0.5,,4.78428,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Luis De Avila","sa3005839",678752
"Marcus Walden",,0.0522,0.0681,0.0699,4.62825,0.2092,0.1682,0,0,,1,4.354,1.0733,0.5551,0.51425,0.146111,0.3279,0.0049,0.0373,0.672,6.048,2.9511,2.04941,1.315,0.154341,0.0753101,0.07903077453374863,0.269078,1.4012,0.292425,0.70706,0.446331,,4.78618,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Marcus Walden","8004",519393
"Bishop Letson","MIL",0.0523,0.068,0.0681,4.71132,0.2109,0.1679,0,0,,1,4.377,1.0295,0.5621,0.52348,0.149556,0.3925,0.0049,0.0455,0.801,7.209,3.5325,2.04076,1.346,0.183002,0.0896733,0.09332875907421112,0.261361,1.422,0.294449,0.709124,0.424127,,4.79136,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Bishop Letson","sa3023526",811309
"Wilmer Flores","DET",0.049,0.0669,0.0528,4.74192,0.3659,0.1349,0,0,,1,4.429,1.059,0.5681,0.52688,0.132222,0.4213,0.0092,0.0435,0.7276,6.5484,3.7917,1.72704,1.19,0.164281,0.0951231,0.06915782392024994,0.267141,1.4803,0.298539,0.704299,0.449373,,4.79323,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Wilmer Flores","sa3015223",695865
"Daniel Missaki","TEX",0.0499,0.0631,0.0438,4.68324,0.4682,0.1132,0,0,,1,4.402,1.0165,0.5592,0.52036,0.142111,0.4291,0.012,0.0523,0.8156,7.3404,3.8619,1.90072,1.279,0.185279,0.0974784,0.087800994515419,0.259272,1.4456,0.295114,0.711029,0.427164,,4.79558,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Daniel Missaki","sa741947",627392
"Logan Mercado","ARI",0.0502,0.0639,0.0447,4.91868,0.4311,0.1211,0,0,,1,4.434,1.0456,0.5845,0.54652,0.140889,0.4407,0.0111,0.0426,0.81,7.29,3.9663,1.83799,1.268,0.182679,0.0993911,0.08328823000192642,0.264662,1.4863,0.301589,0.699582,0.403931,,4.79659,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Logan Mercado","sa3067558",694781
"Seth Shuman","WSN",0.0483,0.0692,0.0578,4.72086,0.314,0.146,0,0,,1,4.317,1.0866,0.5623,0.52454,0.158444,0.2708,0.0076,0.0473,0.6736,6.0624,2.4372,2.48744,1.426,0.156034,0.0627287,0.0933055430650711,0.271725,1.3574,0.293084,0.700172,0.411774,,4.80201,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Seth Shuman","sa3011187",670234
"Eduardo Rivera","BOS",0.0531,0.0666,0.0671,4.65525,0.2307,0.1637,0,0,,1,4.454,1.0232,0.5595,0.51725,0.124444,0.5015,0.0056,0.0458,0.796,7.164,4.5135,1.58724,1.12,0.178716,0.112595,0.06612034142017365,0.261909,1.5247,0.300964,0.71471,0.470661,,4.80281,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Eduardo Rivera","sa3017951",700842
"Hagen Smith","CHW",0.0519,0.0694,0.0754,4.52034,0.1754,0.1754,0,0,,1,4.446,0.9442,0.5405,0.50226,0.136333,0.5485,0.0041,0.0523,0.9518,8.5662,4.9365,1.73528,1.227,0.21408,0.123369,0.09071074426174164,0.245553,1.4927,0.293017,0.73143,0.415714,,4.80627,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Hagen Smith","sa3025544",696146
"Sean Paul Liñan","WSN",0.0497,0.0705,0.068,4.67316,0.2183,0.1663,0,0,,1,4.381,1.0084,0.5575,0.51924,0.144889,0.4193,0.0052,0.0487,0.8078,7.2702,3.7737,1.92654,1.304,0.184387,0.0957087,0.08867837488651276,0.257705,1.4277,0.291696,0.710451,0.415362,,4.80709,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Sean Paul Linan","sa3019270",800344
"Carlos Lagrange","NYY",0.0567,0.0642,0.0733,4.58838,0.1829,0.1739,0,0,,1,4.414,0.9544,0.5472,0.50982,0.149556,0.4794,0.0042,0.0529,0.9342,8.4078,4.3146,1.94869,1.346,0.211645,0.108609,0.10303579270839691,0.245872,1.4338,0.287656,0.724097,0.404442,,4.80786,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Carlos Lagrange","sa3019390",801739
"Hayden Mullins","BOS",0.053,0.0681,0.07,4.75596,0.1837,0.1737,0,0,,1,4.443,1.0149,0.5678,0.52844,0.137333,0.4802,0.0043,0.051,0.8523,7.6707,4.3218,1.77489,1.236,0.19183,0.10808,0.08374971896409988,0.259446,1.4951,0.300314,0.711756,0.42878,,4.80947,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Hayden Mullins","sa3023218",683093
"Kyle Hendricks",,0.0521,0.0692,0.0695,4.82571,0.1754,0.1754,0,0,,1,4.359,1.1029,0.5745,0.53619,0.162,0.2802,0.0074,0.0351,0.6887,6.1983,2.5218,2.45789,1.458,0.157995,0.0642808,0.0937141627073288,0.272745,1.3831,0.294676,0.699299,0.404989,,4.80964,-0.000381896,-0.00121267,746.1699829101562,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kyle Hendricks","12049",543294
"Blake Money","BAL",0.0544,0.0648,0.0634,4.77432,0.2455,0.1605,0,0,,1,4.348,1.0528,0.568,0.53048,0.162222,0.3442,0.0059,0.037,0.7888,7.0992,3.0978,2.29169,1.46,0.181417,0.0791628,0.10225390642881393,0.265403,1.397,0.295306,0.708614,0.409946,,4.81003,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Blake Money","sa3023127",690999
"Gabe Mosser","SEA",0.0533,0.0679,0.0742,4.58253,0.1754,0.1754,0,0,,1,4.337,1.0421,0.5481,0.50917,0.153444,0.3312,0.004,0.0392,0.7121,6.4089,2.9808,2.15006,1.381,0.164192,0.0763662,0.08782568573951721,0.262719,1.3733,0.286566,0.712314,0.418964,,4.81691,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Gabe Mosser","sa3006834",682077
"Gage Stanifer","TOR",0.052,0.0631,0.0499,4.72428,0.3939,0.1289,0,0,,1,4.458,0.9793,0.5639,0.52492,0.138556,0.5213,0.01,0.0437,0.903,8.127,4.6917,1.73221,1.247,0.202557,0.116936,0.08562134951353073,0.251554,1.5006,0.294849,0.716887,0.420169,,4.82536,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Gage Stanifer","sa3021731",804948
"Kade Morris","ATH",0.0542,0.067,0.071,4.74561,0.1754,0.1754,0,0,,1,4.384,1.1,0.5706,0.52729,0.135333,0.3417,0.004,0.0599,0.6347,5.7123,3.0753,1.85748,1.218,0.144776,0.0779425,0.06683394312858582,0.276215,1.4417,0.300298,0.695637,0.48952,,4.82987,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kade Morris","sa3023206",695034
"Trevor Bauer",,0.0581,0.0629,0.0689,4.85721,0.1754,0.1754,0,0,,1,4.365,1.0683,0.5783,0.53969,0.162333,0.3535,0.0054,0.0379,0.7945,7.1505,3.1815,2.24752,1.461,0.182016,0.0809851,0.10103093087673187,0.268849,1.4218,0.300311,0.706133,0.431975,,4.83067,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Trevor Bauer","12703",545333
"Connor McCullough","CHW",0.0499,0.0715,0.0716,4.71474,0.1754,0.1754,0,0,,1,4.344,1.073,0.5625,0.52386,0.158667,0.3174,0.004,0.0429,0.724,6.516,2.8566,2.28103,1.428,0.166667,0.0730663,0.09360036998987198,0.269348,1.3904,0.294848,0.708657,0.427043,,4.8307,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Connor McCullough","sa3020603",681410
"James Hicks","HOU",0.0533,0.0675,0.0674,4.84839,0.1919,0.1719,0,0,,1,4.362,1.0868,0.5788,0.53871,0.153556,0.331,0.0044,0.0451,0.7142,6.4278,2.979,2.1577,1.382,0.163732,0.0758826,0.08784960955381393,0.272661,1.4178,0.299295,0.697526,0.44481,,4.83126,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"James Hicks","sa3023161",801802
"Evan Fitterer","SDP",0.051,0.063,0.049,4.52448,0.4352,0.1202,0,0,,1,4.453,1.0317,0.5477,0.50272,0.113444,0.4887,0.0112,0.0593,0.7086,6.3774,4.3983,1.44997,1.021,0.159129,0.109746,0.04938242584466934,0.2642,1.5204,0.297849,0.714392,0.515134,,4.83671,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Evan Fitterer","sa3011433",683157
"Brody McCullough","CHC",0.0531,0.0667,0.0656,4.75209,0.229,0.164,0,0,,1,4.355,1.0302,0.5654,0.52801,0.155889,0.3781,0.0054,0.0385,0.7864,7.0776,3.4029,2.07987,1.403,0.180574,0.0868197,0.09375431388616562,0.261578,1.4083,0.291815,0.708286,0.402885,,4.83869,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brody McCullough","sa3020599",805664
"Brett Sears","ATL",0.0546,0.0655,0.0648,4.88178,0.2125,0.1675,0,0,,1,4.351,1.069,0.5783,0.54242,0.166222,0.312,0.005,0.0508,0.7714,6.9426,2.808,2.47244,1.496,0.177293,0.0717077,0.10558491200208664,0.268041,1.381,0.295937,0.69904,0.384077,,4.84163,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brett Sears","sa3041892",822412
"Kona Takahashi",,0.0505,0.0709,0.0674,4.93272,0.1754,0.1754,0,0,,1,4.425,1.1556,0.5922,0.54808,0.134,0.337,0.0041,0.0478,0.5947,5.3523,3.033,1.76469,1.206,0.134395,0.0761582,0.05823727697134018,0.286025,1.4926,0.308501,0.689962,0.492995,,4.84214,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kona Takahashi","sa3062992",
"Carlos Peña","DET",0.0508,0.0669,0.0601,4.64166,0.3049,0.1479,0,0,,1,4.376,1.0774,0.5549,0.51574,0.145667,0.336,0.0075,0.0413,0.6578,5.9202,3.024,1.95774,1.311,0.15032,0.0767825,0.07353748381137848,0.269438,1.4134,0.291601,0.709817,0.413906,,4.8451,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Carlos Pena","sa3009519",685329
"Nestor German","BAL",0.0547,0.0663,0.0687,4.8321,0.182,0.174,0,0,,1,4.362,1.0559,0.5748,0.5369,0.162444,0.3601,0.0042,0.0342,0.7902,7.1118,3.2409,2.19439,1.462,0.181155,0.0825539,0.09860154986381531,0.266124,1.416,0.296331,0.707737,0.410936,,4.84941,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nestor German","sa3023517",815148
"Jaron DeBerry","MIL",0.0517,0.0688,0.0676,4.77585,0.2043,0.1693,0,0,,1,4.357,1.0537,0.5686,0.53065,0.159222,0.3453,0.0048,0.0423,0.7592,6.8328,3.1077,2.19867,1.433,0.174248,0.0792518,0.09499655663967133,0.265456,1.399,0.293177,0.706069,0.411781,,4.84943,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jaron DeBerry","sa3029984",809229
"Ethan Hankins",,0.0521,0.0692,0.0698,4.80951,0.1754,0.1754,0,0,,1,4.409,1.0478,0.5742,0.53439,0.144222,0.4175,0.004,0.0414,0.7682,6.9138,3.7575,1.84,1.298,0.174235,0.0946927,0.07954185456037521,0.265259,1.4653,0.297457,0.705325,0.433001,,4.85033,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ethan Hankins","sa3008589",677945
